t	v	
0.001770	0.047739	
0.001780	0.142557	
0.001790	0.234561	
0.001800	0.323086	
0.001810	0.407485	
0.001820	0.487505	
0.001830	0.562344	
0.001840	0.631498	
0.001850	0.694516	
0.001860	0.751000	
0.001870	0.800608	
0.001880	0.843062	
0.001890	0.878141	
0.001900	0.905688	
0.001910	0.925607	
0.001920	0.937866	
0.001930	0.942492	
0.001940	0.939573	
0.001950	0.929255	
0.001960	0.911741	
0.001970	0.887288	
0.001980	0.856204	
0.001990	0.818844	
0.002000	0.775609	
0.002010	0.726939	
0.002020	0.673312	
0.002030	0.615012	
0.002040	0.552893	
0.002050	0.487513	
0.002060	0.419443	
0.002070	0.349267	
0.002080	0.277575	
0.002090	0.204963	
0.002100	0.132098	
0.002110	0.059928	
0.002120	-0.011579	
0.002130	-0.081781	
0.002140	-0.150062	
0.002150	-0.215943	
0.002160	-0.278946	
0.002170	-0.338621	
0.002180	-0.394556	
0.002190	-0.446375	
0.002200	-0.493742	
0.002210	-0.536702	
0.002220	-0.574701	
0.002230	-0.607522	
0.002240	-0.634989	
0.002250	-0.656972	
0.002260	-0.673390	
0.002270	-0.684201	
0.002280	-0.689413	
0.002290	-0.689077	
0.002300	-0.683287	
0.002310	-0.672178	
0.002320	-0.655925	
0.002330	-0.634745	
0.002340	-0.608607	
0.002350	-0.578128	
0.002360	-0.543626	
0.002370	-0.505445	
0.002380	-0.463950	
0.002390	-0.419529	
0.002400	-0.372582	
0.002410	-0.323524	
0.002420	-0.272779	
0.002430	-0.220800	
0.002440	-0.167963	
0.002450	-0.114768	
0.002460	-0.061885	
0.002470	-0.009509	
0.002480	0.042023	
0.002490	0.092360	
0.002500	0.141060	
0.002510	0.187781	
0.002520	0.232188	
0.002530	0.273971	
0.002540	0.312844	
0.002550	0.348554	
0.002560	0.380872	
0.002570	0.409606	
0.002580	0.434590	
0.002590	0.455695	
0.002600	0.472823	
0.002610	0.485910	
0.002620	0.494924	
0.002630	0.499868	
0.002640	0.500774	
0.002650	0.497708	
0.002660	0.490765	
0.002670	0.480068	
0.002680	0.465769	
0.002690	0.448045	
0.002700	0.427097	
0.002710	0.403147	
0.002720	0.376438	
0.002730	0.347228	
0.002740	0.315794	
0.002750	0.282422	
0.002760	0.247409	
0.002770	0.211096	
0.002780	0.173717	
0.002790	0.135620	
0.002800	0.097160	
0.002810	0.058782	
0.002820	0.020844	
0.002830	-0.016648	
0.002840	-0.053320	
0.002850	-0.088946	
0.002860	-0.123281	
0.002870	-0.156001	
0.002880	-0.186907	
0.002890	-0.215788	
0.002900	-0.242451	
0.002910	-0.266724	
0.002920	-0.288457	
0.002930	-0.307525	
0.002940	-0.323823	
0.002950	-0.337272	
0.002960	-0.347817	
0.002970	-0.355426	
0.002980	-0.360091	
0.002990	-0.361827	
0.003000	-0.360674	
0.003010	-0.356691	
0.003020	-0.349961	
0.003030	-0.340585	
0.003040	-0.328684	
0.003050	-0.314397	
0.003060	-0.297880	
0.003070	-0.279301	
0.003080	-0.258845	
0.003090	-0.236706	
0.003100	-0.213088	
0.003110	-0.188232	
0.003120	-0.162301	
0.003130	-0.135534	
0.003140	-0.108186	
0.003150	-0.080484	
0.003160	-0.052719	
0.003170	-0.025195	
0.003180	0.001975	
0.003190	0.028721	
0.003200	0.054732	
0.003210	0.079833	
0.003220	0.103876	
0.003230	0.126697	
0.003240	0.148142	
0.003250	0.167990	
0.003260	0.186158	
0.003270	0.202533	
0.003280	0.217017	
0.003290	0.229528	
0.003300	0.240003	
0.003310	0.248396	
0.003320	0.254676	
0.003330	0.258833	
0.003340	0.260870	
0.003350	0.260809	
0.003360	0.258688	
0.003370	0.254560	
0.003380	0.248493	
0.003390	0.240570	
0.003400	0.230887	
0.003410	0.219550	
0.003420	0.206678	
0.003430	0.192401	
0.003440	0.176885	
0.003450	0.160226	
0.003460	0.142580	
0.003470	0.124113	
0.003480	0.104995	
0.003490	0.085409	
0.003500	0.065510	
0.003510	0.045499	
0.003520	0.025597	
0.003530	0.005962	
0.003540	-0.013362	
0.003550	-0.032244	
0.003560	-0.050538	
0.003570	-0.068081	
0.003580	-0.084779	
0.003590	-0.100520	
0.003600	-0.115199	
0.003610	-0.128720	
0.003620	-0.140998	
0.003630	-0.151957	
0.003640	-0.161534	
0.003650	-0.169617	
0.003660	-0.176216	
0.003670	-0.181306	
0.003680	-0.184872	
0.003690	-0.186913	
0.003700	-0.187441	
0.003710	-0.186479	
0.003720	-0.184059	
0.003730	-0.180277	
0.003740	-0.175128	
0.003750	-0.168675	
0.003760	-0.160991	
0.003770	-0.152161	
0.003780	-0.142273	
0.003790	-0.131428	
0.003800	-0.119732	
0.003810	-0.107294	
0.003820	-0.094247	
0.003830	-0.080690	
0.003840	-0.066742	
0.003850	-0.052529	
0.003860	-0.038192	
0.003870	-0.023888	
0.003880	-0.009732	
0.003890	0.004169	
0.003900	0.017790	
0.003910	0.031030	
0.003920	0.043790	
0.003930	0.055978	
0.003940	0.067507	
0.003950	0.078275	
0.003960	0.088234	
0.003970	0.097323	
0.003980	0.105485	
0.003990	0.112673	
0.004000	0.118846	
0.004010	0.123974	
0.004020	0.128034	
0.004030	0.131011	
0.004040	0.132901	
0.004050	0.133706	
0.004060	0.133439	
0.004070	0.132120	
0.004080	0.129777	
0.004090	0.126446	
0.004100	0.122171	
0.004110	0.117004	
0.004120	0.111001	
0.004130	0.104225	
0.004140	0.096745	
0.004150	0.088653	
0.004160	0.080005	
0.004170	0.070881	
0.004180	0.061363	
0.004190	0.051536	
0.004200	0.041492	
0.004210	0.031328	
0.004220	0.021157	
0.004230	0.011058	
0.004240	0.001110	
0.004250	-0.008668	
0.004260	-0.018157	
0.004270	-0.027333	
0.004280	-0.036130	
0.004290	-0.044484	
0.004300	-0.052338	
0.004310	-0.059638	
0.004320	-0.066337	
0.004330	-0.072393	
0.004340	-0.077768	
0.004350	-0.082412	
0.004360	-0.086321	
0.004370	-0.089479	
0.004380	-0.091874	
0.004390	-0.093500	
0.004400	-0.094358	
0.004410	-0.094455	
0.004420	-0.093803	
0.004430	-0.092421	
0.004440	-0.090334	
0.004450	-0.087589	
0.004460	-0.084200	
0.004470	-0.080207	
0.004480	-0.075651	
0.004490	-0.070578	
0.004500	-0.065040	
0.004510	-0.059088	
0.004520	-0.052778	
0.004530	-0.046168	
0.004540	-0.039319	
0.004550	-0.032296	
0.004560	-0.025170	
0.004570	-0.018015	
0.004580	-0.010887	
0.004590	-0.003840	
0.004600	0.003071	
0.004610	0.009796	
0.004620	0.016304	
0.004630	0.022565	
0.004640	0.028535	
0.004650	0.034171	
0.004660	0.039436	
0.004670	0.044295	
0.004680	0.048716	
0.004690	0.052673	
0.004700	0.056144	
0.004710	0.059108	
0.004720	0.061552	
0.004730	0.063466	
0.004740	0.064844	
0.004750	0.065685	
0.004760	0.065992	
0.004770	0.065772	
0.004780	0.065035	
0.004790	0.063798	
0.004800	0.062079	
0.004810	0.059901	
0.004820	0.057288	
0.004830	0.054270	
0.004840	0.050878	
0.004850	0.047147	
0.004860	0.043112	
0.004870	0.038813	
0.004880	0.034289	
0.004890	0.029584	
0.004900	0.024743	
0.004910	0.019822	
0.004920	0.014862	
0.004930	0.009902	
0.004940	0.004980	
0.004950	0.000135	
0.004960	-0.004597	
0.004970	-0.009182	
0.004980	-0.013589	
0.004990	-0.017796	
0.005000	-0.021785	
0.005010	-0.025529	
0.005020	-0.029002	
0.005030	-0.032183	
0.005040	-0.035052	
0.005050	-0.037591	
0.005060	-0.039788	
0.005070	-0.041630	
0.005080	-0.043110	
0.005090	-0.044222	
0.005100	-0.044965	
0.005110	-0.045340	
0.005120	-0.045349	
0.005130	-0.045000	
0.005140	-0.044302	
0.005150	-0.043266	
0.005160	-0.041908	
0.005170	-0.040245	
0.005180	-0.038294	
0.005190	-0.036077	
0.005200	-0.033618	
0.005210	-0.030940	
0.005220	-0.028070	
0.005230	-0.025037	
0.005240	-0.021872	
0.005250	-0.018611	
0.005260	-0.015281	
0.005270	-0.011909	
0.005280	-0.008524	
0.005290	-0.005151	
0.005300	-0.001817	
0.005310	0.001453	
0.005320	0.004635	
0.005330	0.007706	
0.005340	0.010645	
0.005350	0.013432	
0.005360	0.016049	
0.005370	0.018483	
0.005380	0.020726	
0.005390	0.022762	
0.005400	0.024581	
0.005410	0.026172	
0.005420	0.027526	
0.005430	0.028638	
0.005440	0.029504	
0.005450	0.030120	
0.005460	0.030487	
0.005470	0.030607	
0.005480	0.030483	
0.005490	0.030120	
0.005500	0.029527	
0.005510	0.028713	
0.005520	0.027687	
0.005530	0.026463	
0.005540	0.025054	
0.005550	0.023476	
0.005560	0.021745	
0.005570	0.019884	
0.005580	0.017912	
0.005590	0.015846	
0.005600	0.013705	
0.005610	0.011507	
0.005620	0.009270	
0.005630	0.007013	
0.005640	0.004755	
0.005650	0.002512	
0.005660	0.000302	
0.005670	-0.001858	
0.005680	-0.003953	
0.005690	-0.005969	
0.005700	-0.007890	
0.005710	-0.009705	
0.005720	-0.011401	
0.005730	-0.012969	
0.005740	-0.014398	
0.005750	-0.015682	
0.005760	-0.016813	
0.005770	-0.017786	
0.005780	-0.018597	
0.005790	-0.019244	
0.005800	-0.019726	
0.005810	-0.020044	
0.005820	-0.020197	
0.005830	-0.020188	
0.005840	-0.020021	
0.005850	-0.019702	
0.005860	-0.019236	
0.005870	-0.018631	
0.005880	-0.017895	
0.005890	-0.017036	
0.005900	-0.016064	
0.005910	-0.014989	
0.005920	-0.013822	
0.005930	-0.012575	
0.005940	-0.011259	
0.005950	-0.009885	
0.005960	-0.008467	
0.005970	-0.007016	
0.005980	-0.005543	
0.005990	-0.004062	
0.006000	-0.002585	
0.006010	-0.001121	
0.006020	0.000317	
0.006030	0.001719	
0.006040	0.003074	
0.006050	0.004374	
0.006060	0.005609	
0.006070	0.006772	
0.006080	0.007854	
0.006090	0.008849	
0.006100	0.009752	
0.006110	0.010558	
0.006120	0.011262	
0.006130	0.011862	
0.006140	0.012355	
0.006150	0.012740	
0.006160	0.013017	
0.006170	0.013185	
0.006180	0.013246	
0.006190	0.013203	
0.006200	0.013057	
0.006210	0.012813	
0.006220	0.012474	
0.006230	0.012046	
0.006240	0.011533	
0.006250	0.010943	
0.006260	0.010281	
0.006270	0.009554	
0.006280	0.008770	
0.006290	0.007935	
0.006300	0.007058	
0.006310	0.006147	
0.006320	0.005208	
0.006330	0.004251	
0.006340	0.003284	
0.006350	0.002313	
0.006360	0.001347	
0.006370	0.000393	
0.006380	-0.000542	
0.006390	-0.001450	
0.006400	-0.002326	
0.006410	-0.003163	
0.006420	-0.003956	
0.006430	-0.004700	
0.006440	-0.005389	
0.006450	-0.006020	
0.006460	-0.006589	
0.006470	-0.007093	
0.006480	-0.007530	
0.006490	-0.007898	
0.006500	-0.008196	
0.006510	-0.008423	
0.006520	-0.008578	
0.006530	-0.008663	
0.006540	-0.008679	
0.006550	-0.008626	
0.006560	-0.008507	
0.006570	-0.008324	
0.006580	-0.008080	
0.006590	-0.007779	
0.006600	-0.007425	
0.006610	-0.007020	
0.006620	-0.006571	
0.006630	-0.006080	
0.006640	-0.005554	
0.006650	-0.004996	
0.006660	-0.004413	
0.006670	-0.003808	
0.006680	-0.003188	
0.006690	-0.002558	
0.006700	-0.001923	
0.006710	-0.001287	
0.006720	-0.000656	
0.006730	-0.000035	
0.006740	0.000572	
0.006750	0.001160	
0.006760	0.001725	
0.006770	0.002264	
0.006780	0.002772	
0.006790	0.003247	
0.006800	0.003685	
0.006810	0.004084	
0.006820	0.004442	
0.006830	0.004757	
0.006840	0.005027	
0.006850	0.005252	
0.006860	0.005430	
0.006870	0.005562	
0.006880	0.005647	
0.006890	0.005686	
0.006900	0.005680	
0.006910	0.005630	
0.006920	0.005536	
0.006930	0.005402	
0.006940	0.005229	
0.006950	0.005018	
0.006960	0.004774	
0.006970	0.004498	
0.006980	0.004193	
0.006990	0.003863	
0.007000	0.003510	
0.007010	0.003138	
0.007020	0.002751	
0.007030	0.002350	
0.007040	0.001941	
0.007050	0.001527	
0.007060	0.001110	
0.007070	0.000694	
0.007080	0.000283	
0.007090	-0.000122	
0.007100	-0.000515	
0.007110	-0.000895	
0.007120	-0.001260	
0.007130	-0.001606	
0.007140	-0.001931	
0.007150	-0.002234	
0.007160	-0.002512	
0.007170	-0.002764	
0.007180	-0.002989	
0.007190	-0.003185	
0.007200	-0.003351	
0.007210	-0.003487	
0.007220	-0.003593	
0.007230	-0.003669	
0.007240	-0.003714	
0.007250	-0.003728	
0.007260	-0.003714	
0.007270	-0.003671	
0.007280	-0.003600	
0.007290	-0.003502	
0.007300	-0.003380	
0.007310	-0.003234	
0.007320	-0.003066	
0.007330	-0.002878	
0.007340	-0.002672	
0.007350	-0.002450	
0.007360	-0.002214	
0.007370	-0.001966	
0.007380	-0.001709	
0.007390	-0.001444	
0.007400	-0.001175	
0.007410	-0.000902	
0.007420	-0.000629	
0.007430	-0.000357	
0.007440	-0.000089	
0.007450	0.000173	
0.007460	0.000428	
0.007470	0.000674	
0.007480	0.000909	
0.007490	0.001131	
0.007500	0.001339	
0.007510	0.001532	
0.007520	0.001708	
0.007530	0.001867	
0.007540	0.002007	
0.007550	0.002129	
0.007560	0.002231	
0.007570	0.002313	
0.007580	0.002375	
0.007590	0.002417	
0.007600	0.002440	
0.007610	0.002442	
0.007620	0.002426	
0.007630	0.002391	
0.007640	0.002338	
0.007650	0.002268	
0.007660	0.002182	
0.007670	0.002081	
0.007680	0.001966	
0.007690	0.001839	
0.007700	0.001700	
0.007710	0.001551	
0.007720	0.001393	
0.007730	0.001228	
0.007740	0.001058	
0.007750	0.000883	
0.007760	0.000706	
0.007770	0.000527	
0.007780	0.000348	
0.007790	0.000170	
0.007800	-0.000004	
0.007810	-0.000175	
0.007820	-0.000340	
0.007830	-0.000498	
0.007840	-0.000649	
0.007850	-0.000791	
0.007860	-0.000924	
0.007870	-0.001047	
0.007880	-0.001158	
0.007890	-0.001258	
0.007900	-0.001346	
0.007910	-0.001421	
0.007920	-0.001483	
0.007930	-0.001532	
0.007940	-0.001568	
0.007950	-0.001591	
0.007960	-0.001601	
0.007970	-0.001598	
0.007980	-0.001583	
0.007990	-0.001556	
0.008000	-0.001517	
0.008010	-0.001467	
0.008020	-0.001407	
0.008030	-0.001338	
0.008040	-0.001259	
0.008050	-0.001173	
0.008060	-0.001080	
0.008070	-0.000980	
0.008080	-0.000875	
0.008090	-0.000765	
0.008100	-0.000652	
0.008110	-0.000537	
0.008120	-0.000420	
0.008130	-0.000303	
0.008140	-0.000186	
0.008150	-0.000070	
0.008160	0.000043	
0.008170	0.000154	
0.008180	0.000261	
0.008190	0.000363	
0.008200	0.000460	
0.008210	0.000551	
0.008220	0.000635	
0.008230	0.000713	
0.008240	0.000783	
0.008250	0.000846	
0.008260	0.000900	
0.008270	0.000947	
0.008280	0.000984	
0.008290	0.001013	
0.008300	0.001034	
0.008310	0.001046	
0.008320	0.001049	
0.008330	0.001045	
0.008340	0.001032	
0.008350	0.001011	
0.008360	0.000983	
0.008370	0.000948	
0.008380	0.000907	
0.008390	0.000859	
0.008400	0.000806	
0.008410	0.000747	
0.008420	0.000684	
0.008430	0.000618	
0.008440	0.000548	
0.008450	0.000475	
0.008460	0.000400	
0.008470	0.000324	
0.008480	0.000248	
0.008490	0.000171	
0.008500	0.000094	
0.008510	0.000019	
0.008520	-0.000055	
0.008530	-0.000126	
0.008540	-0.000195	
0.008550	-0.000261	
0.008560	-0.000323	
0.008570	-0.000381	
0.008580	-0.000435	
0.008590	-0.000485	
0.008600	-0.000529	
0.008610	-0.000568	
0.008620	-0.000602	
0.008630	-0.000630	
0.008640	-0.000653	
0.008650	-0.000670	
0.008660	-0.000681	
0.008670	-0.000687	
0.008680	-0.000687	
0.008690	-0.000682	
0.008700	-0.000672	
0.008710	-0.000657	
0.008720	-0.000637	
0.008730	-0.000612	
0.008740	-0.000583	
0.008750	-0.000551	
0.008760	-0.000515	
0.008770	-0.000475	
0.008780	-0.000433	
0.008790	-0.000388	
0.008800	-0.000342	
0.008810	-0.000294	
0.008820	-0.000245	
0.008830	-0.000195	
0.008840	-0.000144	
0.008850	-0.000094	
0.008860	-0.000044	
0.008870	0.000005	
0.008880	0.000053	
0.008890	0.000099	
0.008900	0.000144	
0.008910	0.000186	
0.008920	0.000226	
0.008930	0.000263	
0.008940	0.000297	
0.008950	0.000328	
0.008960	0.000356	
0.008970	0.000381	
0.008980	0.000401	
0.008990	0.000419	
0.009000	0.000432	
0.009010	0.000442	
0.009020	0.000448	
0.009030	0.000451	
0.009040	0.000450	
0.009050	0.000445	
0.009060	0.000437	
0.009070	0.000426	
0.009080	0.000412	
0.009090	0.000395	
0.009100	0.000375	
0.009110	0.000353	
0.009120	0.000328	
0.009130	0.000302	
0.009140	0.000273	
0.009150	0.000244	
0.009160	0.000213	
0.009170	0.000181	
0.009180	0.000149	
0.009190	0.000116	
0.009200	0.000083	
0.009210	0.000050	
0.009220	0.000017	
0.009230	-0.000015	
0.009240	-0.000046	
0.009250	-0.000076	
0.009260	-0.000104	
0.009270	-0.000132	
0.009280	-0.000157	
0.009290	-0.000181	
0.009300	-0.000202	
0.009310	-0.000222	
0.009320	-0.000239	
0.009330	-0.000255	
0.009340	-0.000267	
0.009350	-0.000278	
0.009360	-0.000286	
0.009370	-0.000291	
0.009380	-0.000295	
0.009390	-0.000295	
0.009400	-0.000294	
0.009410	-0.000290	
0.009420	-0.000284	
0.009430	-0.000276	
0.009440	-0.000266	
0.009450	-0.000254	
0.009460	-0.000241	
0.009470	-0.000225	
0.009480	-0.000209	
0.009490	-0.000191	
0.009500	-0.000172	
0.009510	-0.000153	
0.009520	-0.000132	
0.009530	-0.000111	
0.009540	-0.000090	
0.009550	-0.000068	
0.009560	-0.000046	
0.009570	-0.000025	
0.009580	-0.000004	
0.009590	0.000017	
0.009600	0.000037	
0.009610	0.000056	
0.009620	0.000075	
0.009630	0.000092	
0.009640	0.000109	
0.009650	0.000124	
0.009660	0.000137	
0.009670	0.000150	
0.009680	0.000161	
0.009690	0.000170	
0.009700	0.000178	
0.009710	0.000184	
0.009720	0.000189	
0.009730	0.000192	
0.009740	0.000193	
0.009750	0.000193	
0.009760	0.000192	
0.009770	0.000189	
0.009780	0.000184	
0.009790	0.000179	
0.009800	0.000172	
0.009810	0.000163	
0.009820	0.000154	
0.009830	0.000144	
0.009840	0.000133	
0.009850	0.000121	
0.009860	0.000108	
0.009870	0.000095	
0.009880	0.000082	
0.009890	0.000068	
0.009900	0.000054	
0.009910	0.000039	
0.009920	0.000025	
0.009930	0.000011	
0.009940	-0.000003	
0.009950	-0.000016	
0.009960	-0.000029	
0.009970	-0.000041	
0.009980	-0.000053	
0.009990	-0.000064	
