  t                         I1                        I2                        I3                        I4                        I5
  0.11200000000000000       0.30190129660178772       0.38288782013007883       0.46937163499335988       0.55998196643831089       0.65352972831401235     
  0.11300000000000000       0.29255018075255723       0.37193330092600052       0.45689396609015420       0.54607897900679381       0.63830884360527129     
  0.11400000000000000       0.28348891891401901       0.36129239015090170       0.44474819799281623       0.53252136051374099       0.62344264347293432     
  0.11500000000000000       0.27470852590370565       0.35095610928905369       0.43292529590783918       0.51930052836870888       0.60892285979676986     
  0.11600000000000001       0.26620029500756881       0.34091573681265408       0.42141686901494452       0.50640811336708669       0.59474141728268137     
  0.11700000000000001       0.25795578935883617       0.33116280083537325       0.41021455221478886       0.49383595439075084       0.58089042897173016     
  0.11800000000000001       0.24996683358241834       0.32168907197450369       0.39931020287319358       0.48157589237498050       0.56736219185265491     
  0.11900000000000001       0.24222550569688711       0.31248655641611439       0.38869589491144058       0.46962037076752378       0.55414918257553181     
  0.12000000000000000       0.23472412926622455       0.30354748917746843       0.37836391305264899       0.45796182433651467       0.54124385771805217     
  0.12100000000000000       0.22745526579388975       0.29486432756136843       0.36830674722019535       0.44659287575015755       0.52863923785749367     
  0.12200000000000000       0.22041170735168783       0.28642974479694522       0.35851708708419600       0.43550633091400992       0.51632831591588868     
  0.12300000000000000       0.21358646943645651       0.27823662386189546       0.34898781675237672       0.42469517442329369       0.50430424807123642     
  0.12400000000000000       0.20697278404752451       0.27027805148078099       0.33971200960154568       0.41415256512758830       0.49256034995688736     
  0.12500000000000000       0.20056409297820491       0.26254731229484013       0.33068292324599119       0.40387183180522579       0.48109009294906929     
  0.12600000000000000       0.19435404131481829       0.25503788319804982       0.32189399463926072       0.39384646894460612       0.46988710054037758     
  0.12700000000000000       0.18833647113685439       0.24774342783510922       0.31333883530590173       0.38407013262998252       0.45894514479739607     
  0.12800000000000000       0.18250541541204035       0.24065779125654194       0.30501122669966146       0.37453663652910485       0.44825814290064336     
  0.12900000000000000       0.17685509208045519       0.23377499472654489       0.29690511568493122       0.36523994798027937       0.43782015376473454     
  0.13000000000000000       0.17137989832171679       0.22708923067934245       0.28901461013806873       0.35617418417632657       0.42762537473713597     
  0.13100000000000001       0.16607440499970505       0.22059485781956134       0.28133397466559434       0.34733360844325589       0.41766813837367484     
  0.13200000000000001       0.16093335158413721       0.21428639636291183       0.27385762643612166       0.33871262661110318       0.40794290928891408     
  0.13300000000000001       0.15595163625878747       0.20815852341279664       0.26658013112293688       0.33030578347479772       0.39844428107983931     
  0.13400000000000001       0.15112431487248271       0.20220606846932485       0.25949619895445630       0.32210775934284402       0.38916697332114691     
  0.13500000000000001       0.14644659693658044       0.19642400906665278       0.25260068086958998       0.31411336667164486       0.38010582863033099     
  0.13600000000000001       0.14191384084301123       0.19080746653523631       0.24588856477529372       0.30631754678327777       0.37125580980116657     
  0.13700000000000001       0.13752154923128102       0.18535170181380312       0.23935497190361588       0.29871536666477871       0.36261199700382285     
  0.13800000000000001       0.13326536449984155       0.18005210763114460       0.23299515326556616       0.29130201584686499       0.35416958505024820     
  0.13900000000000001       0.12914932338232801       0.17490420874452162       0.22680448619919200       0.28407280336008206       0.34592388072307706     
  0.14000000000000001       0.12516038169630175       0.16990365835287516       0.22077847100955350       0.27702315476660005       0.33787030016690728     
  0.14100000000000001       0.12129461673609176       0.16504623440569216       0.21491272803968733       0.27014860926563933       0.33000436634019065     
  0.14200000000000002       0.11754822682882100       0.16032783601813064       0.20920299157199745       0.26344481687078247       0.32232170652646958     
  0.14300000000000002       0.11391752760077072       0.15574447998922997       0.20364510811127104       0.25690753565735108       0.31481804990364326     
  0.14400000000000002       0.11039894835888685       0.15130060661925918       0.19823503490816580       0.25053262907820151       0.30748922516978633     
  0.14499999999999999       0.10698902858388316       0.14698350349560024       0.19296883700260983       0.24431606360831809       0.30033115822428402     
  0.14599999999999999       0.10368441453149758       0.14278955596787540       0.18784268434610868       0.23825390423049062       0.29333986990299671     
  0.14699999999999999       0.10048185593857478       0.13871525242390567       0.18285284900107773       0.23234231202708394       0.28651147376612918     
  0.14799999999999999       9.73782028307365599E-002  0.13475718135308293       0.17799570241500628       0.22657754366176711       0.27984217393770000     
  0.14899999999999999       9.43704024285149934E-002  0.13091202849342065       0.17327591844363285       0.22095594899665463       0.27332826324791532     
  0.14999999999999999       9.14554961489100482E-002  0.12717657405989502       0.16868126029191985       0.21547396876893540       0.26696611901608702     
  0.15100000000000000       8.86306166994289546E-002  0.12354769005176466       0.16420841224779814       0.21012813232549624       0.26075220191237297     
  0.15200000000000000       8.58929852617590778E-002  0.12002233763661850       0.15985414643978035       0.20491505541407837       0.25468305526160173     
  0.15300000000000000       8.32399087623072048E-002  0.11659756460896259       0.15561532051028662       0.19983143802966383       0.24875530311050237     
  0.15400000000000000       8.06687772269290421E-002  0.11327050292123476       0.15148887535058425       0.19488205564124744       0.24296564834018070     
  0.15500000000000000       7.81770612172546508E-002  0.11003836628516829       0.14747183289571203       0.19005523531422722       0.23731087082285512     
  0.15600000000000000       7.57623093460896985E-002  0.10689844784151113       0.14356129397780124       0.18534794332829546       0.23178782562171857     
  0.15700000000000000       7.34221458694552381E-002  0.10384811789615130       0.13975443623624598       0.18075722103680217       0.22639344123297228     
  0.15800000000000000       7.11542683529050174E-002  0.10088482172075494       0.13604851208321880       0.17628018300927756       0.22113274955722617     
  0.15900000000000000       6.89564454098276075E-002  9.80060774160806253E-002  0.13244084672306924       0.17191401521990543       0.21599427807403909     
  0.16000000000000000       6.68265145095138652E-002  9.52094738361846521E-002  0.12892883622417009       0.16765597328080684       0.21097518842748381     
  0.16100000000000000       6.47623798528384337E-002  9.24926685717782915E-002  0.12550994564183521       0.16350338071903003       0.20607270816187173     
  0.16200000000000001       6.27620103134686469E-002  8.98533859910603111E-002  0.12218170719094774       0.15945362729616228       0.20128412919196384     
  0.16300000000000001       6.08234374425838040E-002  8.72894153363789199E-002  0.11894171846698484       0.15550416736951408       0.19660680630868663     
  0.16400000000000001       5.89447535351423149E-002  8.47986088751354339E-002  0.11578764071415562       0.15165251829384266       0.19203815571953312     
  0.16500000000000001       5.71241097557962721E-002  8.23788801033861762E-002  0.11271719713941152       0.14789625886261554       0.18757565362283546     
  0.16600000000000001       5.53597143226225233E-002  8.00282020006369832E-002  0.10972817127110501       0.14423302778783390       0.18321683481513215     
  0.16700000000000001       5.36498307468781313E-002  7.77446053343760768E-002  0.10681840536112440       0.14066052221746633       0.17895929133085678     
  0.16800000000000001       5.19927761270564046E-002  7.55261770129239673E-002  0.10398579882934207       0.13717649628955639       0.17480067111360037     
