  t                         I1                        I2                        I3                        I4                        I5
  0.29299999999999998        4.7509977001914248        1.6880673879194641        1.0405761750246587       0.75537693442585685       0.59323241206077060     
  0.29399999999999998        4.7479627854354396        1.6875506804542935        1.0404781968490149       0.75533481409827963       0.59320542547187471     
  0.29499999999999998        4.7449431005248481        1.6870430209569118        1.0403826057238976       0.75529386168659318       0.59317923437621101     
  0.29599999999999999        4.7419385690548657        1.6865442511270812        1.0402893434934033       0.75525404480671121       0.59315381532473799     
  0.29699999999999999        4.7389491150039040        1.6860542154327789        1.0401983534184853       0.75521533197253521       0.59312914555965124     
  0.29799999999999999        4.7359746627316515        1.6855727610618172        1.0401095801424280       0.75517769257096878       0.59310520299396230     
  0.29899999999999999        4.7330151369771638        1.6850997378742958        1.0400229696571814       0.75514109683780783       0.59308196619174280     
  0.29999999999999999        4.7300704628569594        1.6846349983558524        1.0399384692705029       0.75510551583413144       0.59305941434899023     
  0.30099999999999999        4.7271405658631274        1.6841783975718121        1.0398560275738675       0.75507092142343413       0.59303752727489423     
  0.30199999999999999        4.7242253718614426        1.6837297931220658        1.0397755944112834       0.75503728624942246       0.59301628537384465     
  0.30299999999999999        4.7213248070894966        1.6832890450967117        1.0396971208486667       0.75500458371425239       0.59299566962784522     
  0.30399999999999999        4.7184387981548257        1.6828560160325927        1.0396205591440848       0.75497278795767442       0.59297566157949910     
  0.30499999999999999        4.7155672720330672        1.6824305708704814        1.0395458627188152       0.75494187383643530       0.59295624331550134     
  0.30599999999999999        4.7127101560660991        1.6820125769130310        1.0394729861288856       0.75491181690452569       0.59293739745056095     
  0.30700000000000000        4.7098673779602160        1.6816019037835368        1.0394018850375100       0.75488259339369246       0.59291910711186901     
  0.30800000000000000        4.7070388657842992        1.6811984233853101        1.0393325161880620       0.75485418019478812       0.59290135592398918     
  0.30900000000000000        4.7042245479679909        1.6808020098618457        1.0392648373777953       0.75482655483940919       0.59288412799417145     
  0.31000000000000000        4.7014243532998963        1.6804125395576484        1.0391988074321734       0.75479969548216508       0.59286740789817183     
  0.31100000000000000        4.6986382109257763        1.6800298909797313        1.0391343861797313       0.75477358088341773       0.59285118066639064     
  0.31200000000000000        4.6958660503467602        1.6796539447598506        1.0390715344277717       0.75474819039243701       0.59283543177048859     
  0.31300000000000000        4.6931078014175620        1.6792845836173278        1.0390102139383979       0.75472350393109566       0.59282014711038755     
  0.31400000000000000        4.6903633943447067        1.6789216923225376        1.0389503874053791       0.75469950197800928       0.59280531300165829     
  0.31500000000000000        4.6876327596847718        1.6785651576610807        1.0388920184312833       0.75467616555307715       0.59279091616322466     
  0.31600000000000000        4.6849158283426231        1.6782148683985301        1.0388350715054955       0.75465347620248091       0.59277694370552425     
  0.31700000000000000        4.6822125315696734        1.6778707152458197        1.0387795119825602       0.75463141598408612       0.59276338311893573     
  0.31800000000000000        4.6795228009621521        1.6775325908252243        1.0387253060610446       0.75460996745328168       0.59275022226260143     
  0.31900000000000001        4.6768465684593563        1.6772003896369594        1.0386724207630453       0.75458911364913350       0.59273744935350903     
  0.32000000000000001        4.6741837663419536        1.6768740080263302        1.0386208239141017       0.75456883808101238       0.59272505295600797     
  0.32100000000000001        4.6715343272302556        1.6765533441514753        1.0385704841236498       0.75454912471554125       0.59271302197154219     
  0.32200000000000001        4.6688981840825203        1.6762382979516595        1.0385213707658218       0.75452995796391720       0.59270134562869403     
  0.32300000000000001        4.6662752701932559        1.6759287711161692        1.0384734539609719       0.75451132266960785       0.59269001347356942     
  0.32400000000000001        4.6636655191915350        1.6756246670536923        1.0384267045573772       0.75449320409630383       0.59267901536043144     
  0.32500000000000001        4.6610688650393177        1.6753258908622133        1.0383810941135352       0.75447558791632885       0.59266834144259573     
  0.32600000000000001        4.6584852420297835        1.6750323492995607        1.0383365948808609       0.75445846019927065       0.59265798216364651     
  0.32700000000000001        4.6559145847856662        1.6747439507543065        1.0382931797868502       0.75444180740100375       0.59264792824886237     
  0.32800000000000001        4.6533568282576070        1.6744606052173263        1.0382508224185432       0.75442561635293515       0.59263817069692071     
  0.32900000000000001        4.6508119077225096        1.6741822242537103        1.0382094970064570       0.75440987425161699       0.59262870077182606     
  0.33000000000000002        4.6482797587818965        1.6739087209752923        1.0381691784089653       0.75439456864861321       0.59261950999509494     
  0.33100000000000002        4.6457603173602928        1.6736400100135886        1.0381298420969711       0.75437968744067341       0.59261059013817596     
  0.33200000000000002        4.6432535197035998        1.6733760074932209        1.0380914641389405       0.75436521886012853       0.59260193321507126     
  0.33300000000000002        4.6407593023774840        1.6731166310058134        1.0380540211864722       0.75435115146561704       0.59259353147518778     
  0.33400000000000002        4.6382776022657746        1.6728617995843393        1.0380174904598947       0.75433747413301022       0.59258537739640138     
  0.33500000000000002        4.6358083565688695        1.6726114336779390        1.0379818497345767       0.75432417604665247       0.59257746367831210     
  0.33600000000000002        4.6333515028021459        1.6723654551271132        1.0379470773273554       0.75431124669077132       0.59256978323572307     
  0.33700000000000002        4.6309069787943811        1.6721237871394761        1.0379131520833287       0.75429867584116772       0.59256232919229013     
  0.33800000000000002        4.6284747226861835        1.6718863542657334        1.0378800533629913       0.75428645355715773       0.59255509487436708     
  0.33900000000000002        4.6260546729284284        1.6716530823763225        1.0378477610296577       0.75427457017368282       0.59254807380502961     
  0.34000000000000002        4.6236467682806950        1.6714238986382322        1.0378162554372599       0.75426301629368675       0.59254125969827109     
  0.34100000000000003        4.6212509478097319        1.6711987314924086        1.0377855174183663       0.75425178278066318       0.59253464645337572     
  0.34200000000000003        4.6188671508879064        1.6709775106314266        1.0377555282725324       0.75424086075145469       0.59252822814947825     
  0.34300000000000003        4.6164953171916761        1.6707601669776417        1.0377262697548706       0.75423024156920548       0.59252199904022618     
  0.34400000000000003        4.6141353867000641        1.6705466326616856        1.0376977240650345       0.75421991683655731       0.59251595354866216     
  0.34500000000000003        4.6117872996931411        1.6703368410012889        1.0376698738363592       0.75420987838898679       0.59251008626222423     
  0.34600000000000003        4.6094509967505113        1.6701307264805936        1.0376427021252494       0.75420011828835587       0.59250439192789406     
  0.34700000000000003        4.6071264187498233        1.6699282247296898        1.0376161924009173       0.75419062881663579       0.59249886544750641     
  0.34800000000000003        4.6048135068652618        1.6697292725046491        1.0375903285353378       0.75418140246980425       0.59249350187316507     
  0.34900000000000003        4.6025122025660696        1.6695338076677835        1.0375650947933863       0.75417243195191741       0.59248829640283274     
  0.35000000000000003        4.6002224476150637        1.6693417691683081        1.0375404758233124       0.75416371016932515       0.59248324437602051     
  0.35100000000000003        4.5979441840671633        1.6691530970233550        1.0375164566473751       0.75415523022508080       0.59247834126962062     
  0.35199999999999998        4.5956773542679299        1.6689677322992844        1.0374930226527515       0.75414698541346126       0.59247358269385120     
  0.35299999999999998        4.5934219008521016        1.6687855941908702        1.0374701595825981       0.75413896921469314       0.59246896438833274     
  0.35399999999999998        4.5911777667421561        1.6686066214515725        1.0374478535274418       0.75413117528978502       0.59246448221826742     
  0.35499999999999998        4.5889448951468497        1.6684307590706078        1.0374260909166819       0.75412359747549773       0.59246013217074123     
  0.35599999999999998        4.5867232295598006        1.6682579529932169        1.0374048585103339       0.75411622977950854       0.59245591035113343     
  0.35699999999999998        4.5845127137580466        1.6680881501040610        1.0373841433909825       0.75410906637563790       0.59245181297962402     
  0.35799999999999998        4.5823132918006335        1.6679212982108857        1.0373639329559186       0.75410210159925450       0.59244783638781029     
  0.35899999999999999        4.5801249080271926        1.6677573460284840        1.0373442149094780       0.75409532994279949       0.59244397701542673     
  0.35999999999999999        4.5779475070565407        1.6675962431629319        1.0373249772555457       0.75408874605142395       0.59244023140715618     
