  t                         U1                        U2                        U3                        U4                        U5
  0.15100000000000000        4.9999999999351941        4.9999999999360147        4.9999999999368043        4.9999999999373577        4.9999999999375477     
  0.15200000000000000        4.9999999999449658        4.9999999999456621        4.9999999999463318        4.9999999999468931        4.9999999999470592     
  0.15300000000000000        4.9999999999532632        4.9999999999538547        4.9999999999544231        4.9999999999549747        4.9999999999551203     
  0.15400000000000000        4.9999999999603109        4.9999999999608118        4.9999999999612932        4.9999999999617621        4.9999999999619540     
  0.15500000000000000        4.9999999999662936        4.9999999999667208        4.9999999999671285        4.9999999999675264        4.9999999999677458     
  0.15600000000000000        4.9999999999713758        4.9999999999717391        4.9999999999720846        4.9999999999724212        4.9999999999726548     
  0.15700000000000000        4.9999999999756914        4.9999999999759996        4.9999999999762936        4.9999999999765787        4.9999999999768185     
  0.15800000000000000        4.9999999999793570        4.9999999999796181        4.9999999999798668        4.9999999999801101        4.9999999999803135     
  0.15900000000000000        4.9999999999824682        4.9999999999826912        4.9999999999829026        4.9999999999831077        4.9999999999832818     
  0.16000000000000000        4.9999999999851124        4.9999999999853015        4.9999999999854818        4.9999999999856550        4.9999999999858016     
  0.16100000000000000        4.9999999999873577        4.9999999999875184        4.9999999999876703        4.9999999999878186        4.9999999999879430     
  0.16200000000000001        4.9999999999892628        4.9999999999894005        4.9999999999895284        4.9999999999896545        4.9999999999897593     
  0.16300000000000001        4.9999999999908820        4.9999999999909992        4.9999999999911076        4.9999999999912133        4.9999999999913030     
  0.16400000000000001        4.9999999999922569        4.9999999999923563        4.9999999999924478        4.9999999999925375        4.9999999999926148     
  0.16500000000000001        4.9999999999934239        4.9999999999935074        4.9999999999935865        4.9999999999936637        4.9999999999937277     
  0.16600000000000001        4.9999999999944142        4.9999999999944862        4.9999999999945537        4.9999999999946176        4.9999999999946745     
  0.16700000000000001        4.9999999999952562        4.9999999999953175        4.9999999999953744        4.9999999999954303        4.9999999999954765     
  0.16800000000000001        4.9999999999959712        4.9999999999960245        4.9999999999960725        4.9999999999961187        4.9999999999961586     
  0.16900000000000001        4.9999999999965778        4.9999999999966231        4.9999999999966649        4.9999999999967040        4.9999999999967386     
  0.17000000000000001        4.9999999999970939        4.9999999999971321        4.9999999999971667        4.9999999999972005        4.9999999999972298     
  0.17100000000000001        4.9999999999975318        4.9999999999975646        4.9999999999975939        4.9999999999976241        4.9999999999976472     
  0.17200000000000001        4.9999999999979039        4.9999999999979323        4.9999999999979563        4.9999999999979821        4.9999999999980025     
  0.17300000000000001        4.9999999999982201        4.9999999999982432        4.9999999999982645        4.9999999999982858        4.9999999999983036     
  0.17400000000000002        4.9999999999984874        4.9999999999985079        4.9999999999985256        4.9999999999985443        4.9999999999985594     
  0.17500000000000002        4.9999999999987157        4.9999999999987335        4.9999999999987477        4.9999999999987645        4.9999999999987761     
  0.17599999999999999        4.9999999999989093        4.9999999999989235        4.9999999999989360        4.9999999999989502        4.9999999999989608     
  0.17699999999999999        4.9999999999990745        4.9999999999990852        4.9999999999990976        4.9999999999991083        4.9999999999991180     
  0.17799999999999999        4.9999999999992149        4.9999999999992237        4.9999999999992335        4.9999999999992424        4.9999999999992513     
  0.17899999999999999        4.9999999999993330        4.9999999999993410        4.9999999999993490        4.9999999999993570        4.9999999999993641     
  0.17999999999999999        4.9999999999994333        4.9999999999994404        4.9999999999994476        4.9999999999994547        4.9999999999994600     
  0.18099999999999999        4.9999999999995195        4.9999999999995248        4.9999999999995310        4.9999999999995364        4.9999999999995417     
  0.18200000000000000        4.9999999999995923        4.9999999999995968        4.9999999999996012        4.9999999999996056        4.9999999999996101     
  0.18300000000000000        4.9999999999996536        4.9999999999996572        4.9999999999996616        4.9999999999996660        4.9999999999996696     
  0.18400000000000000        4.9999999999997060        4.9999999999997087        4.9999999999997131        4.9999999999997158        4.9999999999997202     
  0.18500000000000000        4.9999999999997495        4.9999999999997531        4.9999999999997566        4.9999999999997584        4.9999999999997611     
  0.18600000000000000        4.9999999999997868        4.9999999999997913        4.9999999999997939        4.9999999999997948        4.9999999999997975     
  0.18700000000000000        4.9999999999998188        4.9999999999998224        4.9999999999998241        4.9999999999998259        4.9999999999998286     
  0.18800000000000000        4.9999999999998472        4.9999999999998490        4.9999999999998508        4.9999999999998526        4.9999999999998543     
  0.18900000000000000        4.9999999999998712        4.9999999999998721        4.9999999999998730        4.9999999999998748        4.9999999999998757     
  0.19000000000000000        4.9999999999998899        4.9999999999998916        4.9999999999998916        4.9999999999998943        4.9999999999998952     
  0.19100000000000000        4.9999999999999067        4.9999999999999085        4.9999999999999085        4.9999999999999094        4.9999999999999112     
  0.19200000000000000        4.9999999999999210        4.9999999999999218        4.9999999999999218        4.9999999999999236        4.9999999999999254     
  0.19300000000000000        4.9999999999999325        4.9999999999999343        4.9999999999999343        4.9999999999999352        4.9999999999999369     
  0.19400000000000001        4.9999999999999423        4.9999999999999440        4.9999999999999449        4.9999999999999449        4.9999999999999458     
  0.19500000000000001        4.9999999999999512        4.9999999999999529        4.9999999999999529        4.9999999999999529        4.9999999999999547     
  0.19600000000000001        4.9999999999999591        4.9999999999999609        4.9999999999999609        4.9999999999999600        4.9999999999999618     
  0.19700000000000001        4.9999999999999654        4.9999999999999662        4.9999999999999662        4.9999999999999662        4.9999999999999680     
  0.19800000000000001        4.9999999999999716        4.9999999999999725        4.9999999999999725        4.9999999999999716        4.9999999999999725     
  0.19900000000000001        4.9999999999999769        4.9999999999999769        4.9999999999999778        4.9999999999999769        4.9999999999999769     
  0.20000000000000001        4.9999999999999796        4.9999999999999805        4.9999999999999813        4.9999999999999796        4.9999999999999805     
  0.20100000000000001        4.9999999999999831        4.9999999999999831        4.9999999999999840        4.9999999999999831        4.9999999999999831     
  0.20200000000000001        4.9999999999999867        4.9999999999999867        4.9999999999999876        4.9999999999999867        4.9999999999999867     
  0.20300000000000001        4.9999999999999885        4.9999999999999885        4.9999999999999893        4.9999999999999885        4.9999999999999893     
  0.20400000000000001        4.9999999999999902        4.9999999999999902        4.9999999999999911        4.9999999999999902        4.9999999999999902     
  0.20500000000000002        4.9999999999999920        4.9999999999999920        4.9999999999999929        4.9999999999999920        4.9999999999999920     
  0.20600000000000002        4.9999999999999929        4.9999999999999929        4.9999999999999947        4.9999999999999929        4.9999999999999929     
  0.20700000000000002        4.9999999999999947        4.9999999999999947        4.9999999999999956        4.9999999999999947        4.9999999999999956     
  0.20800000000000002        4.9999999999999956        4.9999999999999956        4.9999999999999964        4.9999999999999956        4.9999999999999964     
  0.20899999999999999        4.9999999999999964        4.9999999999999964        4.9999999999999973        4.9999999999999964        4.9999999999999964     
  0.20999999999999999        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21099999999999999        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21199999999999999        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21299999999999999        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21400000000000000        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21500000000000000        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21600000000000000        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21700000000000000        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21800000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.21900000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22000000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22100000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22200000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22300000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22400000000000000        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22500000000000001        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22600000000000001        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22700000000000001        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22800000000000001        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.22900000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23000000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23100000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23200000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23300000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23400000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23500000000000001        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23600000000000002        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23700000000000002        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23800000000000002        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23900000000000002        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973        4.9999999999999973     
  0.23999999999999999        4.9999999999999982        4.9999999999999982        4.9999999999999982        4.9999999999999973        4.9999999999999973     
