  t                         U1                        U2                        U3                        U4                        U5
  0.64300000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.64400000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.64500000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.64600000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.64700000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.64800000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.64900000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65000000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65100000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65200000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65300000000000002        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65400000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65500000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65600000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65700000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65800000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.65900000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66000000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66100000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66200000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66300000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66400000000000003        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66500000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66600000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66700000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66800000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.66900000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.67000000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.67100000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
  0.67200000000000004        4.9999999999999982        4.9999999999999991        4.9999999999999991        4.9999999999999991        4.9999999999999991     
