  t                         alpha1                        alpha2                        alpha3                        alpha4                        alpha5
  0.48199999999999998        11.346355650345869        6.4209548281020101        4.1688966813366743        3.0661632699102168        2.4206868087073348     
  0.48299999999999998        11.380816881975880        6.4360751917163670        4.1783487833329378        3.0730375617538761        2.4260880417823065     
  0.48399999999999999        11.415294919657372        6.4511956091453415        4.1878008868055998        3.0799118538256338        2.4314892749366974     
  0.48499999999999999        11.449789678921936        6.4663160794536898        4.1972529917186927        3.0867861461191639        2.4368905081681658     
  0.48599999999999999        11.484301075726679        6.4814366017224261        4.2067050980371228        3.0936604386283180        2.4422917414744405     
  0.48699999999999999        11.518829026452075        6.4965571750485314        4.2161572057266516        3.1005347313471172        2.4476929748533154     
  0.48799999999999999        11.553372940653995        6.5116777985446825        4.2256093147538731        3.1074090242697485        2.4530942083026508     
  0.48899999999999999        11.587933242680071        6.5267984713389779        4.2350614250861991        3.1142833173905595        2.4584954418203702     
  0.48999999999999999        11.622509850294600        6.5419191925746674        4.2445135366918327        3.1211576107040555        2.4638966754044569     
  0.49099999999999999        11.657102681674461        6.5570399614098873        4.2539656495397526        3.1280319042048932        2.4692979090529552     
  0.49199999999999999        11.691711655407012        6.5721607770174115        4.2634177635996924        3.1349061978878789        2.4746991427639666     
  0.49299999999999999        11.726336690488049        6.5872816385843844        4.2728698788421227        3.1417804917479608        2.4801003765356477     
  0.49399999999999999        11.760977706319760        6.6024025453120769        4.2823219952382336        3.1486547857802294        2.4855016103662102     
  0.49500000000000000        11.795634622708681        6.6175234964156466        4.2917741127599216        3.1555290799799094        2.4909028442539189     
  0.49600000000000000        11.830307359863665        6.6326444911238864        4.3012262313797613        3.1624033743423592        2.4963040781970895     
  0.49700000000000000        11.864995838393865        6.6477655286789910        4.3106783510709992        3.1692776688630655        2.5017053121940864     
  0.49800000000000000        11.899699979306741        6.6628866083363283        4.3201304718075324        3.1761519635376407        2.5071065462433237     
  0.49900000000000000        11.934419704006039        6.6780077293642037        4.3295825935638934        3.1830262583618181        2.5125077803432605     
  0.50000000000000000        11.969154934289822        6.6931288910436431        4.3390347163152381        3.1899005533314488        2.5179090144924032     
  0.50100000000000000        12.003905592348479        6.7082500926681643        4.3484868400373253        3.1967748484425003        2.5233102486893011     
  0.50200000000000000        12.038671600762774        6.7233713335435628        4.3579389647065030        3.2036491436910515        2.5287114829325459     
  0.50300000000000000        12.073452882501858        6.7384926129877005        4.3673910902996980        3.2105234390732882        2.5341127172207725     
  0.50400000000000000        12.108249360921361        6.7536139303302907        4.3768432167943985        3.2173977345855058        2.5395139515526535     
  0.50500000000000000        12.143060959761426        6.7687352849127000        4.3862953441686416        3.2242720302240988        2.5449151859269037     
  0.50600000000000001        12.177887603144784        6.7838566760877406        4.3957474724009975        3.2311463259855628        2.5503164203422735     
  0.50700000000000001        12.212729215574843        6.7989781032194676        4.4051996014705610        3.2380206218664918        2.5557176547975504     
  0.50800000000000001        12.247585721933763        6.8140995656829917        4.4146517313569342        3.2448949178635722        2.5611188892915573     
  0.50900000000000001        12.282457047480593        6.8292210628642858        4.4241038620402193        3.2517692139735836        2.5665201238231541     
  0.51000000000000001        12.317343117849335        6.8443425941599898        4.4335559935009980        3.2586435101933962        2.5719213583912333     
  0.51100000000000001        12.352243859047089        6.8594641589772296        4.4430081257203300        3.2655178065199633        2.5773225929947174     
  0.51200000000000001        12.387159197452178        6.8745857567334383        4.4524602586797348        3.2723921029503260        2.5827238276325644     
  0.51300000000000001        12.422089059812283        6.8897073868561707        4.4619123923611808        3.2792663994816063        2.5881250623037606     
  0.51400000000000001        12.457033373242599        6.9048290487829300        4.4713645267470783        3.2861406961110049        2.5935262970073230     
  0.51500000000000001        12.491992065223966        6.9199507419609967        4.4808166618202625        3.2930149928358023        2.5989275317422980     
  0.51600000000000001        12.526965063601075        6.9350724658472531        4.4902687975639912        3.2998892896533532        2.6043287665077588     
  0.51700000000000002        12.561952296580616        6.9501942199080258        4.4997209339619264        3.3067635865610856        2.6097300013028084     
  0.51800000000000002        12.596953692729464        6.9653160036189137        4.5091730709981324        3.3136378835564986        2.6151312361265728     
  0.51900000000000002        12.631969180972876        6.9804378164646259        4.5186252086570553        3.3205121806371616        2.6205324709782065     
  0.52000000000000002        12.666998690592703        6.9955596579388306        4.5280773469235243        3.3273864778007094        2.6259337058568875     
  0.52100000000000002        12.702042151225577        7.0106815275439960        4.5375294857827386        3.3342607750448439        2.6313349407618185     
  0.52200000000000002        12.737099492861164        7.0258034247912331        4.5469816252202575        3.3411350723673330        2.6367361756922256     
  0.52300000000000002        12.772170645840374        7.0409253492001538        4.5564337652219917        3.3480093697660012        2.6421374106473587     
  0.52400000000000002        12.807255540853591        7.0560473002987152        4.5658859057741941        3.3548836672387390        2.6475386456264887     
  0.52500000000000002        12.842354108938935        7.0711692776230795        4.5753380468634548        3.3617579647834899        2.6529398806289075     
  0.52600000000000002        12.877466281480519        7.0862912807174707        4.5847901884766884        3.3686322623982585        2.6583411156539292     
  0.52700000000000002        12.912591990206698        7.1014133091340312        4.5942423306011300        3.3755065600811029        2.6637423507008871     
  0.52800000000000002        12.947731167188369        7.1165353624326890        4.6036944732243246        3.3823808578301358        2.6691435857691355     
  0.52900000000000003        12.982883744837228        7.1316574401810175        4.6131466163341210        3.3892551556435211        2.6745448208580456     
  0.53000000000000003        13.018049655904059        7.1467795419541096        4.6225987599186640        3.3961294535194750        2.6799460559670090     
  0.53100000000000003        13.053228833477068        7.1619016673344387        4.6320509039663875        3.4030037514562630        2.6853472910954341     
  0.53200000000000003        13.088421210980139        7.1770238159117374        4.6415030484660074        3.4098780494521987        2.6907485262427482     
  0.53300000000000003        13.123626722171188        7.1921459872828635        4.6509551934065136        3.4167523475056405        2.6961497614083938     
  0.53400000000000003        13.158845301140488        7.2072681810516865        4.6604073387771656        3.4236266456149949        2.7015509965918305     
  0.53500000000000003        13.194076882308966        7.2223903968289580        4.6698594845674828        3.4305009437787111        2.7069522317925343     
  0.53600000000000003        13.229321400426597        7.2375126342321918        4.6793116307672395        3.4373752419952823        2.7123534670099962     
  0.53700000000000003        13.264578790570710        7.2526348928855535        4.6887637773664634        3.4442495402632427        2.7177547022437221     
  0.53800000000000003        13.299848988144360        7.2677571724197376        4.6982159243554200        3.4511238385811671        2.7231559374932317     
  0.53900000000000003        13.335131928874704        7.2828794724718593        4.7076680717246155        3.4579981369476704        2.7285571727580611     
  0.54000000000000004        13.370427548811357        7.2980017926853344        4.7171202194647863        3.4648724353614053        2.7339584080377577     
  0.54100000000000004        13.405735784324802        7.3131241327097811        4.7265723675668925        3.4717467338210630        2.7393596433318836     
  0.54200000000000004        13.441056572104745        7.3282464922009058        4.7360245160221179        3.4786210323253686        2.7447608786400139     
  0.54300000000000004        13.476389849158547        7.3433688708203979        4.7454766648218589        3.4854953308730852        2.7501621139617347     
  0.54400000000000004        13.511735552809606        7.3584912682358263        4.7549288139577222        3.4923696294630089        2.7555633492966463     
  0.54500000000000004        13.547093620695787        7.3736136841205377        4.7643809634215186        3.4992439280939704        2.7609645846443596     
  0.54600000000000004        13.582463990767836        7.3887361181535534        4.7738331132052583        3.5061182267648299        2.7663658200044976     
  0.54700000000000004        13.617846601287821        7.4038585700194766        4.7832852633011482        3.5129925254744814        2.7717670553766935     
  0.54800000000000004        13.653241390827557        7.4189810394083917        4.7927374137015812        3.5198668242218512        2.7771682907605921     
  0.54900000000000004        13.688648298267058        7.4341035260157629        4.8021895643991384        3.5267411230058907        2.7825695261558487     
  0.55000000000000004        13.724067262792991        7.4492260295423556        4.8116417153865809        3.5336154218255849        2.7879707615621281     
  0.55100000000000005        13.759498223897149        7.4643485496941304        4.8210938666568479        3.5404897206799451        2.7933719969791060     
  0.55200000000000005        13.794941121374899        7.4794710861821567        4.8305460182030462        3.5473640195680094        2.7987732324064658     
  0.55300000000000005        13.830395895323672        7.4945936387225283        4.8399981700184531        3.5542383184888435        2.8041744678439025     
  0.55400000000000005        13.865862486141451        7.5097162070362744        4.8494503220965131        3.5611126174415393        2.8095757032911188     
  0.55500000000000005        13.901340834525261        7.5248387908492695        4.8589024744308258        3.5679869164252129        2.8149769387478267     
  0.55600000000000005        13.936830881469657        7.5399613898921505        4.8683546270151457        3.5748612154390038        2.8203781742137450     
  0.55700000000000005        13.972332568265246        7.5550840039002436        4.8778067798433851        3.5817355144820802        2.8257794096886046     
  0.55800000000000005        14.007845836497195        7.5702066326134609        4.8872589329095986        3.5886098135536275        2.8311806451721395     
  0.55900000000000005        14.043370628043769        7.5853292757762496        4.8967110862079908        3.5954841126528567        2.8365818806640961     
  0.56000000000000005        14.078906885074831        7.6004519331374869        4.9061632397329031        3.6023584117790013        2.8419831161642248     
  0.56100000000000005        14.114454550050407        7.6155746044504227        4.9156153934788192        3.6092327109313143        2.8473843516722859     
  0.56200000000000006        14.150013565719206        7.6306972894725869        4.9250675474403529        3.6161070101090700        2.8527855871880439     
  0.56300000000000006        14.185583875117198        7.6458199879657318        4.9345197016122517        3.6229813093115624        2.8581868227112728     
  0.56400000000000006        14.221165421566155        7.6609426996957417        4.9439718559893890        3.6298556085381075        2.8635880582417523     
  0.56500000000000006        14.256758148672228        7.6760654244325748        4.9534240105667662        3.6367299077880353        2.8689892937792694     
  0.56600000000000006        14.292362000324507        7.6911881619501878        4.9628761653395044        3.6436042070607004        2.8743905293236152     
  0.56700000000000006        14.327976920693615        7.7063109120264626        4.9723283203028448        3.6504785063554714        2.8797917648745899     
  0.56800000000000006        14.363602854230292        7.7214336744431415        4.9817804754521422        3.6573528056717346        2.8851930004319968     
  0.56900000000000006        14.399239745663985        7.7365564489857652        4.9912326307828678        3.6642271050088953        2.8905942359956467     
  0.57000000000000006        14.434887540001455        7.7516792354435946        5.0006847862905985        3.6711014043663721        2.8959954715653557     
  0.57100000000000006        14.470546182525386        7.7668020336095562        5.0101369419710258        3.6779757037436029        2.9013967071409454     
  0.57200000000000006        14.506215618793002        7.7819248432801755        5.0195890978199396        3.6848500031400402        2.9067979427222426     
  0.57300000000000006        14.541895794634678        7.7970476642555120        5.0290412538332374        3.6917243025551518        2.9121991783090784     
  0.57400000000000007        14.577586656152596        7.8121704963391032        5.0384934100069110        3.6985986019884183        2.9176004139012899     
  0.57500000000000007        14.613288149719335        7.8272933393378992        5.0479455663370558        3.7054729014393377        2.9230016494987190     
  0.57600000000000007        14.649000221976584        7.8424161930622045        5.0573977228198581        3.7123472009074194        2.9284028851012107     
  0.57699999999999996        14.684722819833723        7.8575390573256172        5.0668498794515981        3.7192215003921882        2.9338041207086163     
  0.57799999999999996        14.720455890466525        7.8726619319449869        5.0763020362286513        3.7260957998931827        2.9392053563207927     
  0.57899999999999996        14.756199381315781        7.8877848167403330        5.0857541931474728        3.7329700994099517        2.9446065919375966     
  0.57999999999999996        14.791953240086032        7.9029077115348079        5.0952063502046112        3.7398443989420560        2.9500078275588932     
  0.58099999999999996        14.827717414744178        7.9180306161546374        5.1046585073966959        3.7467186984890732        2.9554090631845495     
  0.58199999999999996        14.863491853518205        7.9331535304290659        5.1141106647204388        3.7535929980505887        2.9608102988144376     
  0.58299999999999996        14.899276504895861        7.9482764541903093        5.1235628221726337        3.7604672976262012        2.9662115344484330     
  0.58399999999999996        14.935071317623342        7.9633993872734949        5.1330149797501496        3.7673415972155184        2.9716127700864128     
  0.58499999999999996        14.970876240704017        7.9785223295166174        5.1424671374499340        3.7742158968181623        2.9770140057282615     
  0.58599999999999997        15.006691223397144        7.9936452807604867        5.1519192952690087        3.7810901964337611        2.9824152413738640     
  0.58699999999999997        15.042516215216541        8.0087682408486778        5.1613714532044659        3.7879644960619565        2.9878164770231095     
  0.58799999999999997        15.078351165929362        8.0238912096274895        5.1708236112534713        3.7948387957023995        2.9932177126758917     
  0.58899999999999997        15.114196025554794        8.0390141869458827        5.1802757694132566        3.8017130953547515        2.9986189483321048     
  0.58999999999999997        15.150050744362808        8.0541371726554516        5.1897279276811270        3.8085873950186806        3.0040201839916492     
  0.59099999999999997        15.185915272872887        8.0692601666103680        5.1991800860544455        3.8154616946938660        3.0094214196544260     
  0.59199999999999997        15.221789561852779        8.0843831686673333        5.2086322445306434        3.8223359943799964        3.0148226553203403     
  0.59299999999999997        15.257673562317278        8.0995061786855409        5.2180844031072162        3.8292102940767672        3.0202238909892980     
  0.59399999999999997        15.293567225526928        8.1146291965266375        5.2275365617817160        3.8360845937838843        3.0256251266612115     
  0.59499999999999997        15.329470502986855        8.1297522220546643        5.2369887205517589        3.8429588935010597        3.0310263623359925     
  0.59599999999999997        15.365383346445491        8.1448752551360357        5.2464408794150170        3.8498331932280156        3.0364275980135571     
  0.59699999999999998        15.401305707893375        8.1599982956394790        5.2558930383692175        3.8567074929644809        3.0418288336938222     
  0.59799999999999998        15.437237539561943        8.1751213434360075        5.2653451974121470        3.8635817927101908        3.0472300693767096     
  0.59899999999999998        15.473178793922298        8.1902443983988746        5.2747973565416428        3.8704560924648903        3.0526313050621412     
  0.59999999999999998        15.509129423684032        8.2053674604035365        5.2842495157555947        3.8773303922283291        3.0580325407500419     
  0.60099999999999998        15.545089381794012        8.2204905293276163        5.2937016750519481        3.8842046920002660        3.0634337764403394     
  0.60199999999999998        15.581058621435211        8.2356136050508599        5.3031538344286933        3.8910789917804647        3.0688350121329631     
  0.60299999999999998        15.617037096025484        8.2507366874551060        5.3126059938838717        3.8979532915686961        3.0742362478278435     
  0.60399999999999998        15.653024759216436        8.2658597764242430        5.3220581534155720        3.9048275913647381        3.0796374835249156     
  0.60499999999999998        15.689021564892215        8.2809828718441825        5.3315103130219326        3.9117018911683723        3.0850387192241140     
  0.60599999999999998        15.725027467168376        8.2961059736028151        5.3409624727011309        3.9185761909793904        3.0904399549253752     
  0.60699999999999998        15.761042420390684        8.3112290815899819        5.3504146324513941        3.9254504907975858        3.0958411906286396     
  0.60799999999999998        15.797066379133982        8.3263521956974351        5.3598667922709913        3.9323247906227596        3.1012424263338469     
  0.60899999999999999        15.833099298201063        8.3414753158188137        5.3693189521582321        3.9391990904547201        3.1066436620409403     
  0.60999999999999999        15.869141132621465        8.3565984418496004        5.3787711121114707        3.9460733902932774        3.1120448977498656     
  0.61099999999999999        15.905191837650392        8.3717215736870969        5.3882232721290970        3.9529476901382492        3.1174461334605672     
  0.61199999999999999        15.941251368767547        8.3868447112303866        5.3976754322095442        3.9598219899894587        3.1228473691729941     
  0.61299999999999999        15.977319681676034        8.4019678543803131        5.4071275923512792        3.9666962898467313        3.1282486048870934     
  0.61399999999999999        16.013396732301210        8.4170910030394328        5.4165797525528108        3.9735705897098992        3.1336498406028177     
  0.61499999999999999        16.049482476789585        8.4322141571120071        5.4260319128126815        3.9804448895787994        3.1390510763201180     
  0.61599999999999999        16.085576871507712        8.4473373165039511        5.4354840731294685        3.9873191894532733        3.1444523120389483     
  0.61699999999999999        16.121679873041085        8.4624604811228217        5.4449362335017888        3.9941934893331652        3.1498535477592635     
  0.61799999999999999        16.157791438193016        8.4775836508777829        5.4543883939282871        4.0010677892183262        3.1552547834810194     
  0.61899999999999999        16.193911523983591        8.4927068256795710        5.4638405544076427        4.0079420891086084        3.1606560192041742     
  0.62000000000000000        16.230040087648533        8.5078300054404803        5.4732927149385713        4.0148163890038724        3.1660572549286861     
  0.62100000000000000        16.266177086638159        8.5229531900743236        5.4827448755198107        4.0216906889039779        3.1714584906545160     
  0.62200000000000000        16.302322478616269        8.5380763794964167        5.4921970361501407        4.0285649888087915        3.1768597263816232     
  0.62300000000000000        16.338476221459107        8.5531995736235427        5.5016491968283621        4.0354392887181811        3.1822609621099729     
  0.62400000000000000        16.374638273254266        8.5683227723739375        5.5111013575533088        4.0423135886320232        3.1876621978395261     
  0.62500000000000000        16.410808592299652        8.5834459756672494        5.5205535183238430        4.0491878885501906        3.1930634335702477     
  0.62600000000000000        16.446987137102418        8.5985691834245266        5.5300056791388528        4.0560621884725663        3.1984646693021039     
  0.62700000000000000        16.483173866377914        8.6136923955681919        5.5394578399972563        4.0629364883990311        3.2038659050350615     
  0.62800000000000000        16.519368739048641        8.6288156120220147        5.5489100008979957        4.0698107883294732        3.2092671407690863     
  0.62900000000000000        16.555571714243225        8.6439388327110898        5.5583621618400398        4.0766850882637833        3.2146683765041488     
  0.63000000000000000        16.591782751295355        8.6590620575618118        5.5678143228223824        4.0835593882018513        3.2200696122402177     
  0.63100000000000001        16.628001809742784        8.6741852865018565        5.5772664838440393        4.0904336881435750        3.2254708479772631     
  0.63200000000000001        16.664228849326296        8.6893085194601536        5.5867186449040567        4.0973079880888541        3.2308720837152562     
  0.63300000000000001        16.700463829988678        8.7044317563668692        5.5961708060014965        4.1041822880375873        3.2362733194541691     
  0.63400000000000001        16.736706711873712        8.7195549971533861        5.6056229671354476        4.1110565879896797        3.2416745551939754     
  0.63500000000000001        16.772957455325177        8.7346782417522792        5.6150751283050235        4.1179308879450387        3.2470757909346482     
  0.63600000000000001        16.809216020885831        8.7498014900972905        5.6245272895093530        4.1248051879035739        3.2524770266761625     
  0.63700000000000001        16.845482369296402        8.7649247421233163        5.6339794507475904        4.1316794878651963        3.2578782624184921     
  0.63800000000000001        16.881756461494650        8.7800479977663866        5.6434316120189099        4.1385537878298209        3.2632794981616140     
  0.63900000000000001        16.918038258614303        8.7951712569636378        5.6528837733225048        4.1454280877973639        3.2686807339055046     
  0.64000000000000001        16.954327721984125        8.8102945196533042        5.6623359346575892        4.1523023877677456        3.2740819696501413     
  0.64100000000000001        16.990624813126924        8.8254177857746932        5.6717880960233957        4.1591766877408869        3.2794832053955019     
  0.64200000000000002        17.026929493758580        8.8405410552681616        5.6812402574191765        4.1660509877167113        3.2848844411415654     
  0.64300000000000002        17.063241725787073        8.8556643280751075        5.6906924188442014        4.1729252876951426        3.2902856768883115     
  0.64400000000000002        17.099561471311517        8.8707876041379450        5.7001445802977573        4.1797995876761105        3.2956869126357189     
  0.64500000000000002        17.135888692621204        8.8859108834000917        5.7095967417791496        4.1866738876595440        3.3010881483837688     
  0.64600000000000002        17.172223352194653        8.9010341658059460        5.7190489032876988        4.1935481876453755        3.3064893841324423     
  0.64700000000000002        17.208565412698661        8.9161574513008759        5.7285010648227441        4.2004224876335368        3.3118906198817211     
  0.64800000000000002        17.244914836987345        8.9312807398311911        5.7379532263836399        4.2072967876239655        3.3172918556315869     
  0.64900000000000002        17.281271588101234        8.9464040313441444        5.7474053879697582        4.2141710876165970        3.3226930913820230     
  0.65000000000000002        17.317635629266277        8.9615273257879000        5.7568575495804817        4.2210453876113716        3.3280943271330115     
  0.65100000000000002        17.354006923892992        8.9766506231115244        5.7663097112152126        4.2279196876082290        3.3334955628845377     
  0.65200000000000002        17.390385435575464        8.9917739232649652        5.7757618728733648        4.2347939876071115        3.3388967986365845     
  0.65300000000000002        17.426771128090476        9.0068972261990456        5.7852140345543690        4.2416682876079639        3.3442980343891389     
  0.65400000000000003        17.463163965396557        9.0220205318654401        5.7946661962576682        4.2485425876107286        3.3496992701421826     
  0.65500000000000003        17.499563911633096        9.0371438402166646        5.8041183579827189        4.2554168876153557        3.3551005058957029     
  0.65600000000000003        17.535970931119426        9.0522671512060580        5.8135705197289909        4.2622911876217922        3.3605017416496841     
  0.65700000000000003        17.572384988353914        9.0673904647877723        5.8230226814959680        4.2691654876299880        3.3659029774041156     
  0.65800000000000003        17.608806048013076        9.0825137809167593        5.8324748432831459        4.2760397876398946        3.3713042131589823     
  0.65900000000000003        17.645234074950668        9.0976370995487432        5.8419270050900307        4.2829140876514646        3.3767054489142700     
  0.66000000000000003        17.681669034196819        9.1127604206402317        5.8513791669161437        4.2897883876646530        3.3821066846699690     
  0.66100000000000003        17.718110890957114        9.1278837441484750        5.8608313287610159        4.2966626876794125        3.3875079204260667     
  0.66200000000000003        17.754559610611743        9.1430070700314765        5.8702834906241907        4.3035369876957006        3.3929091561825504     
  0.66300000000000003        17.791015158714615        9.1581303982479643        5.8797356525052198        4.3104112877134764        3.3983103919394084     
  0.66400000000000003        17.827477500992483        9.1732537287573805        5.8891878144036705        4.3172855877326972        3.4037116276966306     
  0.66500000000000004        17.863946603344079        9.1883770615198870        5.8986399763191200        4.3241598877533223        3.4091128634542063     
  0.66600000000000004        17.900422431839250        9.2035003964963185        5.9080921382511518        4.3310341877753142        3.4145140992121239     
  0.66700000000000004        17.936904952718102        9.2186237336482009        5.9175443001993626        4.3379084877986331        3.4199153349703750     
  0.66800000000000004        17.973394132390148        9.2337470729377298        5.9269964621633582        4.3447827878232452        3.4253165707289486     
  0.66900000000000004        18.009889937433456        9.2488704143277509        5.9364486241427530        4.3516570878491105        3.4307178064878352     
  0.67000000000000004        18.046392334593786        9.2639937577817619        5.9459007861371740        4.3585313878761989        3.4361190422470265     
  0.67100000000000004        18.082901290783791        9.2791171032638946        5.9553529481462535        4.3654056879044729        3.4415202780065122     
  0.67200000000000004        18.119416773082136        9.2942404507389007        5.9648051101696344        4.3722799879339025        3.4469215137662848     
  0.67300000000000004        18.155938748732694        9.3093638001721501        5.9742572722069687        4.3791542879644529        3.4523227495263353     
  0.67400000000000004        18.192467185143698        9.3244871515296026        5.9837094342579160        4.3860285879960932        3.4577239852866550     
  0.67500000000000004        18.229002049886923        9.3396105047778217        5.9931615963221461        4.3929028880287957        3.4631252210472367     
  0.67600000000000005        18.265543310696877        9.3547338598839485        6.0026137583993338        4.3997771880625285        3.4685264568080725     
  0.67700000000000005        18.302090935469970        9.3698572168156939        6.0120659204891638        4.4066514880972649        3.4739276925691551     
  0.67800000000000005        18.338644892263698        9.3849805755413325        6.0215180825913297        4.4135257881329757        3.4793289283304771     
  0.67900000000000005        18.375205149295855        9.4001039360296854        6.0309702447055269        4.4204000881696350        3.4847301640920318     
  0.68000000000000005        18.411771674943708        9.4152272982501160        6.0404224068314658        4.4272743882072154        3.4901313998538117     
  0.68100000000000005        18.448344437743220        9.4303506621725273        6.0498745689688604        4.4341486882456920        3.4955326356158092     
  0.68200000000000005        18.484923406388212        9.4454740277673412        6.0593267311174293        4.4410229882850398        3.5009338713780203     
  0.68300000000000005        18.521508549729639        9.4605973950054896        6.0687788932769005        4.4478972883252332        3.5063351071404369     
  0.68400000000000005        18.558099836774723        9.4757207638584191        6.0782310554470111        4.4547715883662509        3.5117363429030539     
  0.68500000000000005        18.594697236686237        9.4908441342980598        6.0876832176274993        4.4616458884080696        3.5171375786658654     
  0.68600000000000005        18.631300718781667        9.5059675062968374        6.0971353798181127        4.4685201884506665        3.5225388144288656     
  0.68700000000000006        18.667910252532486        9.5210908798276570        6.1065875420186062        4.4753944884940200        3.5279400501920475     
  0.68800000000000006        18.704525807563357        9.5362142548638928        6.1160397042287373        4.4822687885381098        3.5333412859554065     
  0.68900000000000006        18.741147353651360        9.5513376313793845        6.1254918664482716        4.4891430885829164        3.5387425217189383     
  0.69000000000000006        18.777774860725227        9.5664610093484246        6.1349440286769825        4.4960173886284158        3.5441437574826380     
  0.69100000000000006        18.814408298864606        9.5815843887457461        6.1443961909146427        4.5028916886745938        3.5495449932464993     
  0.69200000000000006        18.851047638299274        9.5967077695465299        6.1538483531610355        4.5097659887214290        3.5549462290105183     
  0.69300000000000006        18.887692849408403        9.6118311517263866        6.1633005154159495        4.5166402887689019        3.5603474647746904     
  0.69400000000000006        18.924343902719794        9.6269545352613495        6.1727526776791759        4.5235145888169974        3.5657487005390101     
  0.69500000000000006        18.961000768909148        9.6420779201278695        6.1822048399505114        4.5303888888656987        3.5711499363034731     
  0.69600000000000006        18.997663418799313        9.6572013063028006        6.1916570022297597        4.5372631889149870        3.5765511720680769     
  0.69700000000000006        19.034331823359555        9.6723246937634055        6.2011091645167271        4.5441374889648456        3.5819524078328158     
  0.69800000000000006        19.071005953704812        9.6874480824873430        6.2105613268112263        4.5510117890152602        3.5873536435976852     
  0.69900000000000007        19.107685781094968        9.7025714724526591        6.2200134891130752        4.5578860890662147        3.5927548793626833     
  0.70000000000000007        19.144371276934137        9.7176948636377762        6.2294656514220916        4.5647603891176960        3.5981561151278054     
  0.70100000000000007        19.181062412769911        9.7328182560214991        6.2389178137381034        4.5716346891696871        3.6035573508930483     
  0.70200000000000007        19.217759160292676        9.7479416495829909        6.2483699760609364        4.5785089892221738        3.6089585866584075     
  0.70300000000000007        19.254461491334862        9.7630650443017863        6.2578221383904289        4.5853832892751445        3.6143598224238795     
  0.70399999999999996        19.291169377870272        9.7781884401577752        6.2672743007264158        4.5922575893285824        3.6197610581894621     
  0.70499999999999996        19.327882792013320        9.7933118371311920        6.2767264630687416        4.5991318893824769        3.6251622939551522     
  0.70599999999999996        19.364601706018362        9.8084352352026141        6.2861786254172483        4.6060061894368145        3.6305635297209444     
  0.70699999999999996        19.401326092278985        9.8235586343529686        6.2956307877717892        4.6128804894915856        3.6359647654868374     
  0.70799999999999996        19.438055923327308        9.8386820345634973        6.3050829501322152        4.6197547895467750        3.6413660012528286     
  0.70899999999999996        19.474791171833285        9.8538054358157776        6.3145351124983833        4.6266290896023730        3.6467672370189130     
  0.70999999999999996        19.511531810604023        9.8689288380917031        6.3239872748701540        4.6335033896583671        3.6521684727850903     
  0.71099999999999997        19.548277812583073        9.8840522413734853        6.3334394372473879        4.6403776897147457        3.6575697085513568     
  0.71199999999999997        19.585029150849770        9.8991756456436431        6.3428915996299544        4.6472519897714992        3.6629709443177099     
  0.71299999999999997        19.621785798618532        9.9142990508850009        6.3523437620177239        4.6541262898286178        3.6683721800841478     
  0.71399999999999997        19.658547729238190        9.9294224570806779        6.3617959244105684        4.6610005898860898        3.6737734158506656     
  0.71499999999999997        19.695314916191336        9.9445458642140885        6.3712480868083654        4.6678748899439064        3.6791746516172625     
  0.71599999999999997        19.732087333093595        9.9596692722689397        6.3807002492109932        4.6747491900020579        3.6845758873839367     
  0.71699999999999997        19.768864953693015        9.9747926812292178        6.3901524116183337        4.6816234900605354        3.6899771231506859     
  0.71799999999999997        19.805647751869380        9.9899160910791824        6.3996045740302732        4.6884977901193290        3.6953783589175075     
  0.71899999999999997        19.842435701633541        10.005039501803379        6.4090567364467015        4.6953720901784299        3.7007795946843993     
  0.71999999999999997        19.879228777126762        10.020162913386605        6.4185088988675050        4.7022463902378311        3.7061808304513590     
  0.72099999999999997        19.916026952620093        10.035286325813940        6.4279610612925797        4.7091206902975236        3.7115820662183840     
  0.72199999999999998        19.952830202513685        10.050409739070711        6.4374132237218236        4.7159949903574985        3.7169833019854743     
  0.72299999999999998        19.989638501336135        10.065533153142500        6.4468653861551317        4.7228692904177487        3.7223845377526268     
  0.72399999999999998        20.026451823743887        10.080656568015149        6.4563175485924056        4.7297435904782672        3.7277857735198388     
  0.72499999999999998        20.063270144520548        10.095779983674735        6.4657697110335501        4.7366178905390441        3.7331870092871098     
  0.72599999999999998        20.100093438576263        10.110903400107585        6.4752218734784694        4.7434921906000751        3.7385882450544385     
  0.72699999999999998        20.136921680947104        10.126026817300261        6.4846740359270729        4.7503664906613512        3.7439894808218215     
  0.72799999999999998        20.173754846794392        10.141150235239552        6.4941261983792700        4.7572407907228653        3.7493907165892582     
  0.72899999999999998        20.210592911404113        10.156273653912489        6.5035783608349718        4.7641150907846130        3.7547919523567481     
  0.72999999999999998        20.247435850186257        10.171397073306318        6.5130305232940939        4.7709893908465864        3.7601931881242874     
  0.73099999999999998        20.284283638674221        10.186520493408510        6.5224826857565548        4.7778636909087782        3.7655944238918755     
  0.73199999999999998        20.321136252524184        10.201643914206761        6.5319348482222708        4.7847379909711840        3.7709956596595120     
  0.73299999999999998        20.357993667514478        10.216767335688969        6.5413870106911629        4.7916122910337977        3.7763968954271943     
  0.73399999999999999        20.394855859544993        10.231890757843249        6.5508391731631548        4.7984865910966139        3.7817981311949223     
  0.73499999999999999        20.431722804636546        10.247014180657919        6.5602913356381691        4.8053608911596246        3.7871993669626924     
