  t                         alpha1                        alpha2                        alpha3                        alpha4                        alpha5
  0.47500000000000003        4.0180713964777093        4.6693290969570453        3.4168113252846712        2.6412971869672894        2.1430315519336953     
  0.47600000000000003        4.0312215639963958        4.6807368160831144        3.4248128116426728        2.6474042005343188        2.1479591068874915     
  0.47700000000000004        4.0443791048933067        4.6921445734672007        3.4328142988367150        2.6535112142076871        2.1528866618740414     
  0.47800000000000004        4.0575439815808210        4.7035523684094347        3.4408157868448446        2.6596182279841760        2.1578142168922847     
  0.47900000000000004        4.0707161566633694        4.7149602002227580        3.4488172756456854        2.6657252418606672        2.1627417719411941     
  0.47999999999999998        4.0838955929364422        4.7263680682326754        3.4568187652184226        2.6718322558341354        2.1676693270197789     
  0.48099999999999998        4.0970822533856186        4.7377759717770322        3.4648202555427896        2.6779392699016471        2.1725968821270785     
  0.48199999999999998        4.1102761011855824        4.7491839102057867        3.4728217465990490        2.6840462840603574        2.1775244372621620     
  0.48299999999999998        4.1234770996991541        4.7605918828807861        3.4808232383679822        2.6901532983075072        2.1824519924241317     
  0.48399999999999999        4.1366852124763440        4.7719998891755555        3.4888247308308764        2.6962603126404221        2.1873795476121156     
  0.48499999999999999        4.1499004032533762        4.7834079284750777        3.4968262239695092        2.7023673270565065        2.1923071028252727     
  0.48599999999999999        4.1631226359517370        4.7948160001755875        3.5048277177661373        2.7084743415532455        2.1972346580627877     
  0.48699999999999999        4.1763518746772403        4.8062241036843645        3.5128292122034837        2.7145813561281980        2.2021622133238723     
  0.48799999999999999        4.1895880837190660        4.8176322384195291        3.5208307072647256        2.7206883707789991        2.2070897686077626     
  0.48899999999999999        4.2028312275488320        4.8290404038098478        3.5288322029334789        2.7267953855033538        2.2120173239137224     
  0.48999999999999999        4.2160812708196547        4.8404485992945379        3.5368336991937919        2.7329024002990372        2.2169448792410349     
  0.49099999999999999        4.2293381783652224        4.8518568243230735        3.5448351960301334        2.7390094151638920        2.2218724345890108     
  0.49199999999999999        4.2426019151988745        4.8632650783550009        3.5528366934273765        2.7451164300958246        2.2267999899569806     
  0.49299999999999999        4.2558724465126696        4.8746733608597506        3.5608381913707934        2.7512234450928075        2.2317275453442962     
  0.49399999999999999        4.2691497376764866        4.8860816713164610        3.5688396898460417        2.7573304601528714        2.2366551007503332     
  0.49500000000000000        4.2824337542370987        4.8974900092138007        3.5768411888391594        2.7634374752741087        2.2415826561744834     
  0.49600000000000000        4.2957244619172785        4.9088983740497891        3.5848426883365465        2.7695444904546687        2.2465102116161617     
  0.49700000000000000        4.3090218266148899        4.9203067653316284        3.5928441883249618        2.7756515056927569        2.2514377670748016     
  0.49800000000000000        4.3223258144020038        4.9317151825755383        3.6008456887915132        2.7817585209866338        2.2563653225498528     
  0.49900000000000000        4.3356363915239911        4.9431236253065851        3.6088471897236447        2.7878655363346110        2.2612928780407842     
  0.50000000000000000        4.3489535243986364        4.9545320930585275        3.6168486911091327        2.7939725517350524        2.2662204335470819     
  0.50100000000000000        4.3622771796152691        4.9659405853736489        3.6248501929360710        2.8000795671863705        2.2711479890682482     
  0.50200000000000000        4.3756073239338740        4.9773491018026075        3.6328516951928691        2.8061865826870260        2.2760755446038026     
  0.50300000000000000        4.3889439242842228        4.9887576419042823        3.6408531978682399        2.8122935982355268        2.2810031001532787     
  0.50400000000000000        4.4022869477650000        5.0001662052456215        3.6488547009511922        2.8184006138304256        2.2859306557162262     
  0.50500000000000000        4.4156363616429362        5.0115747914014950        3.6568562044310244        2.8245076294703186        2.2908582112922087     
  0.50600000000000001        4.4289919371393989        5.0229833999545503        3.6648577082973159        2.8306146451538456        2.2957857668808042     
  0.50700000000000001        4.4423538380487528        5.0343920304950673        3.6728592125399167        2.8367216608796855        2.3007133224816045     
  0.50800000000000001        4.4557220321859026        5.0458006826208237        3.6808607171489478        2.8428286766465578        2.3056408780942146     
  0.50900000000000001        4.4690964875294767        5.0572093559369531        3.6888622221147869        2.8489356924532232        2.3105684337182515     
  0.51000000000000001        4.4824771722209951        5.0686180500558171        3.6968637274280653        2.8550427082984773        2.3154959893533471     
  0.51100000000000001        4.4958640545640378        5.0800267645968624        3.7048652330796594        2.8611497241811521        2.3204235449991417     
  0.51200000000000001        4.5092571030234323        5.0914354991864981        3.7128667390606869        2.8672567401001157        2.3253511006552898     
  0.51300000000000001        4.5226562862244180        5.1028442534579730        3.7208682453624968        2.8733637560542706        2.3302786563214557     
  0.51400000000000001        4.5360615729518434        5.1142530270512392        3.7288697519766658        2.8794707720425516        2.3352062119973160     
  0.51500000000000001        4.5494729321493432        5.1256618196128398        3.7368712588949915        2.8855777880639280        2.3401337676825560     
  0.51600000000000001        4.5628903329185420        5.1370706307957779        3.7448727661094896        2.8916848041173973        2.3450613233768727     
  0.51700000000000002        4.5763137445182442        5.1484794602594102        3.7528742736123815        2.8977918202019892        2.3499888790799717     
  0.51800000000000002        4.5897431363636354        5.1598883076693225        3.7608757813960962        2.9038988363167619        2.3549164347915696     
  0.51900000000000002        4.6031784780254847        5.1712971726972166        3.7688772894532581        2.9100058524608032        2.3598439905113908     
  0.52000000000000002        4.6166197392293569        5.1827060550208017        3.7768787977766873        2.9161128686332263        2.3647715462391687     
  0.52100000000000002        4.6300668898548265        5.1941149543236840        3.7848803063593928        2.9222198848331735        2.3696991019746458     
  0.52200000000000002        4.6435198999346969        5.2055238702952549        3.7928818151945669        2.9283269010598123        2.3746266577175739     
  0.52300000000000002        4.6569787396542104        5.2169328026305912        3.8008833242755795        2.9344339173123357        2.3795542134677103     
  0.52400000000000002        4.6704433793502798        5.2283417510303432        3.8088848335959757        2.9405409335899590        2.3844817692248235     
  0.52500000000000002        4.6839137895107168        5.2397507152006400        3.8168863431494704        2.9466479498919247        2.3894093249886859     
  0.52600000000000002        4.6973899407734647        5.2511596948529879        3.8248878529299417        2.9527549662174950        2.3943368807590799     
  0.52700000000000002        4.7108718039258353        5.2625686897041675        3.8328893629314305        2.9588619825659568        2.3992644365357934     
  0.52800000000000002        4.7243593499037493        5.2739776994761431        3.8408908731481328        2.9649689989366173        2.4041919923186228     
  0.52900000000000003        4.7378525497909791        5.2853867238959635        3.8488923835743982        2.9710760153288049        2.4091195481073693     
  0.53000000000000003        4.7513513748183920        5.2967957626956705        3.8568938942047231        2.9771830317418688        2.4140471039018419     
  0.53100000000000003        4.7648557963632179        5.3082048156122106        3.8648954050337512        2.9832900481751774        2.4189746597018553     
  0.53200000000000003        4.7783657859482851        5.3196138823873396        3.8728969160562645        2.9893970646281183        2.4239022155072294     
  0.53300000000000003        4.7918813152412953        5.3310229627675367        3.8808984272671814        2.9955040811000968        2.4288297713177913     
  0.53400000000000003        4.8054023560540742        5.3424320565039221        3.8888999386615546        3.0016110975905383        2.4337573271333728     
  0.53500000000000003        4.8189288803418604        5.3538411633521656        3.8969014502345680        3.0077181140988833        2.4386848829538117     
  0.53600000000000003        4.8324608602025405        5.3652502830724087        3.9049029619815312        3.0138251306245909        2.4436124387789500     
  0.53700000000000003        4.8459982678759541        5.3766594154291818        3.9129044738978753        3.0199321471671352        2.4485399946086370     
  0.53800000000000003        4.8595410757431594        5.3880685601913179        3.9209059859791542        3.0260391637260065        2.4534675504427246     
  0.53900000000000003        4.8730892563257147        5.3994777171318837        3.9289074982210357        3.0321461803007126        2.4583951062810701     
  0.54000000000000004        4.8866427822849792        5.4108868860280959        3.9369090106193023        3.0382531968907731        2.4633226621235358     
  0.54100000000000004        4.9002016264213744        5.4222960666612456        3.9449105231698494        3.0443602134957244        2.4682502179699886     
  0.54200000000000004        4.9137657616736989        5.4337052588166248        3.9529120358686778        3.0504672301151143        2.4731777738202991     
  0.54300000000000004        4.9273351611184122        5.4451144622834553        3.9609135487118947        3.0565742467485078        2.4781053296743427     
  0.54400000000000004        4.9409097979689420        5.4565236768548138        3.9689150616957072        3.0626812633954810        2.4830328855319990     
  0.54500000000000004        4.9544896455749887        5.4679329023275605        3.9769165748164252        3.0687882800556228        2.4879604413931506     
  0.54600000000000004        4.9680746774218241        5.4793421385022727        3.9849180880704518        3.0748952967285348        2.4928879972576836     
  0.54700000000000004        4.9816648671296067        5.4907513851831764        3.9929196014542878        3.0810023134138307        2.4978155531254895     
  0.54800000000000004        4.9952601884527015        5.5021606421780804        4.0009211149645258        3.0871093301111361        2.5027431089964622     
  0.54900000000000004        5.0088606152789854        5.5135699092983055        4.0089226285978450        3.0932163468200882        2.5076706648704992     
  0.55000000000000004        5.0224661216291704        5.5249791863586264        4.0169241423510149        3.0993233635403334        2.5125982207475013     
  0.55100000000000005        5.0360766816561453        5.5363884731772073        4.0249256562208870        3.1054303802715313        2.5175257766273731     
  0.55200000000000005        5.0496922696442779        5.5477977695755367        4.0329271702043981        3.1115373970133500        2.5224533325100200     
  0.55300000000000005        5.0633128600087636        5.5592070753783682        4.0409286842985637        3.1176444137654671        2.5273808883953528     
  0.55400000000000005        5.0769384272949543        5.5706163904136652        4.0489301985004778        3.1237514305275735        2.5323084442832857     
  0.55500000000000005        5.0905689461776982        5.5820257145125325        4.0569317128073132        3.1298584472993660        2.5372360001737335     
  0.55600000000000005        5.1042043914606730        5.5934350475091676        4.0649332272163123        3.1359654640805505        2.5421635560666154     
  0.55700000000000005        5.1178447380757488        5.6048443892408040        4.0729347417247945        3.1420724808708442        2.5470911119618522     
  0.55800000000000005        5.1314899610823153        5.6162537395476466        4.0809362563301468        3.1481794976699700        2.5520186678593677     
  0.55900000000000005        5.1451400356666523        5.6276630982728282        4.0889377710298254        3.1542865144776626        2.5569462237590885     
  0.56000000000000005        5.1587949371412636        5.6390724652623492        4.0969392858213540        3.1603935312936620        2.5618737796609432     
  0.56100000000000005        5.1724546409442524        5.6504818403650283        4.1049408007023214        3.1665005481177175        2.5668013355648616     
  0.56200000000000006        5.1861191226386758        5.6618912234324474        4.1129423156703773        3.1726075649495833        2.5717288914707779     
  0.56300000000000006        5.1997883579119133        5.6733006143189062        4.1209438307232364        3.1787145817890257        2.5766564473786273     
  0.56400000000000006        5.2134623225750261        5.6847100128813679        4.1289453458586705        3.1848215986358146        2.5815840032883473     
  0.56500000000000006        5.2271409925621306        5.6961194189794142        4.1369468610745130        3.1909286154897272        2.5865115591998769     
  0.56600000000000006        5.2408243439297850        5.7075288324751936        4.1449483763686512        3.1970356323505493        2.5914391151131579     
  0.56700000000000006        5.2545123528563460        5.7189382532333779        4.1529498917390306        3.2031426492180706        2.5963666710281332     
  0.56800000000000006        5.2682049956413666        5.7303476811211125        4.1609514071836484        3.2092496660920884        2.6012942269447485     
  0.56900000000000006        5.2819022487049683        5.7417571160079746        4.1689529227005560        3.2153566829724065        2.6062217828629510     
  0.57000000000000006        5.2956040885872335        5.7531665577659288        4.1769544382878534        3.2214636998588344        2.6111493387826883     
  0.57100000000000006        5.3093104919476000        5.7645760062692792        4.1849559539436951        3.2275707167511878        2.6160768947039119     
  0.57200000000000006        5.3230214355642413        5.7759854613946304        4.1929574696662790        3.2336777336492868        2.6210044506265731     
  0.57300000000000006        5.3367368963334663        5.7873949230208419        4.2009589854538527        3.2397847505529582        2.6259320065506251     
  0.57400000000000007        5.3504568512691284        5.7988043910289946        4.2089605013047118        3.2458917674620329        2.6308595624760232     
  0.57500000000000007        5.3641812775020261        5.8102138653023401        4.2169620172171918        3.2519987843763474        2.6357871184027233     
  0.57600000000000007        5.3779101522792931        5.8216233457262669        4.2249635331896762        3.2581058012957436        2.6407146743306842     
  0.57699999999999996        5.3916434529638178        5.8330328321882607        4.2329650492205886        3.2642128182200669        2.6456422302598641     
  0.57799999999999996        5.4053811570336565        5.8444423245778676        4.2409665653083977        3.2703198351491696        2.6505697861902244     
  0.57899999999999996        5.4191232420814472        5.8558518227866507        4.2489680814516069        3.2764268520829063        2.6554973421217265     
  0.57999999999999996        5.4328696858138192        5.8672613267081557        4.2569695976487596        3.2825338690211363        2.6604248980543335     
  0.58099999999999996        5.4466204660508195        5.8786708362378803        4.2649711138984427        3.2886408859637251        2.6653524539880094     
  0.58199999999999996        5.4603755607253373        5.8900803512732320        4.2729726301992761        3.2947479029105398        2.6702800099227195     
  0.58299999999999996        5.4741349478825185        5.9014898717134958        4.2809741465499167        3.3008549198614530        2.6752075658584307     
  0.58399999999999996        5.4878986056792121        5.9128993974597943        4.2889756629490572        3.3069619368163403        2.6801351217951104     
  0.58499999999999996        5.5016665123833901        5.9243089284150656        4.2969771793954230        3.3130689537750824        2.6850626777327280     
  0.58599999999999997        5.5154386463735880        5.9357184644840206        4.3049786958877734        3.3191759707375614        2.6899902336712529     
  0.58699999999999997        5.5292149861383386        5.9471280055731111        4.3129802124249021        3.3252829877036647        2.6949177896106549     
  0.58799999999999997        5.5429955102756168        5.9585375515905028        4.3209817290056334        3.3313900046732834        2.6998453455509051     
  0.58899999999999997        5.5567801974922766        5.9699471024460413        4.3289832456288204        3.3374970216463100        2.7047729014919772     
  0.58999999999999997        5.5705690266034971        5.9813566580512214        4.3369847622933531        3.3436040386226429        2.7097004574338448     
  0.59099999999999997        5.5843619765322492        5.9927662183191561        4.3449862789981415        3.3497110556021812        2.7146280133764815     
  0.59199999999999997        5.5981590263087169        6.0041757831645466        4.3529877957421288        3.3558180725848277        2.7195555693198630     
  0.59299999999999997        5.6119601550697746        6.0155853525036580        4.3609893125242891        3.3619250895704877        2.7244831252639647     
  0.59399999999999997        5.6257653420584512        6.0269949262542868        4.3689908293436144        3.3680321065590721        2.7294106812087628     
  0.59499999999999997        5.6395745666233559        6.0384045043357277        4.3769923461991338        3.3741391235504903        2.7343382371542360     
  0.59599999999999997        5.6533878082181754        6.0498140866687580        4.3849938630898961        3.3802461405446582        2.7392657931003614     
  0.59699999999999998        5.6672050464011265        6.0612236731756024        4.3929953800149741        3.3863531575414911        2.7441933490471180     
  0.59799999999999998        5.6810262608344217        6.0726332637799079        4.4009968969734690        3.3924601745409104        2.7491209049944860     
  0.59899999999999998        5.6948514312837411        6.0840428584067174        4.4089984139644995        3.3985671915428357        2.7540484609424456     
  0.59999999999999998        5.7086805376177177        6.0954524569824482        4.4169999309872159        3.4046742085471924        2.7589760168909772     
  0.60099999999999998        5.7225135598073908        6.1068620594348584        4.4250014480407840        3.4107812255539076        2.7639035728400625     
  0.60199999999999998        5.7363504779257060        6.1182716656930349        4.4330029651243930        3.4168882425629081        2.7688311287896834     
  0.60299999999999998        5.7501912721469886        6.1296812756873535        4.4410044822372559        3.4229952595741269        2.7737586847398221     
  0.60399999999999998        5.7640359227464337        6.1410908893494698        4.4490059993786026        3.4291022765874954        2.7786862406904631     
  0.60499999999999998        5.7778844100995768        6.1525005066122889        4.4570075165476881        3.4352092936029490        2.7836137966415890     
  0.60599999999999998        5.7917367146817949        6.1639101274099390        4.4650090337437813        3.4413163106204236        2.7885413525931848     
  0.60699999999999998        5.8055928170678133        6.1753197516777583        4.4730105509661726        3.4474233276398594        2.7934689085452344     
  0.60799999999999998        5.8194526979311796        6.1867293793522640        4.4810120682141727        3.4535303446611967        2.7983964644977237     
  0.60899999999999999        5.8333163380437565        6.1981390103711398        4.4890135854871103        3.4596373616843783        2.8033240204506389     
  0.60999999999999999        5.8471837182752422        6.2095486446732062        4.4970151027843288        3.4657443787093478        2.8082515764039657     
  0.61099999999999999        5.8610548195926588        6.2209582821983993        4.5050166201051907        3.4718513957360511        2.8131791323576909     
  0.61199999999999999        5.8749296230598702        6.2323679228877600        4.5130181374490768        3.4779584127644374        2.8181066883118016     
  0.61299999999999999        5.8888081098370577        6.2437775666834039        4.5210196548153814        3.4840654297944540        2.8230342442662848     
  0.61399999999999999        5.9026902611802781        6.2551872135285080        4.5290211722035156        3.4901724468260515        2.8279618002211295     
  0.61499999999999999        5.9165760584409401        6.2665968633672851        4.5370226896129067        3.4962794638591830        2.8328893561763233     
  0.61599999999999999        5.9304654830653316        6.2780065161449743        4.5450242070429967        3.5023864808938012        2.8378169121318555     
  0.61699999999999999        5.9443585165941339        6.2894161718078125        4.5530257244932422        3.5084934979298623        2.8427444680877145     
  0.61799999999999999        5.9582551406619357        6.3008258303030198        4.5610272419631110        3.5146005149673210        2.8476720240438893     
  0.61899999999999999        5.9721553369967744        6.3122354915787833        4.5690287594520926        3.5207075320061367        2.8525995800003705     
  0.62000000000000000        5.9860590874196467        6.3236451555842388        4.5770302769596833        3.5268145490462679        2.8575271359571479     
  0.62100000000000000        5.9999663738440416        6.3350548222694476        4.5850317944853938        3.5329215660876749        2.8624546919142126     
  0.62200000000000000        6.0138771782754574        6.3464644915853894        4.5930333120287479        3.5390285831303183        2.8673822478715540     
  0.62300000000000000        6.0277914828109527        6.3578741634839417        4.6010348295892829        3.5451356001741616        2.8723098038291641     
  0.62400000000000000        6.0417092696386518        6.3692838379178589        4.6090363471665485        3.5512426172191676        2.8772373597870335     
  0.62500000000000000        6.0556305210373260        6.3806935148407593        4.6170378647601042        3.5573496342653006        2.8821649157451539     
  0.62600000000000000        6.0695552193758981        6.3921031942071131        4.6250393823695228        3.5634566513125274        2.8870924717035180     
  0.62700000000000000        6.0834833471129794        6.4035128759722211        4.6330408999943877        3.5695636683608165        2.8920200276621180     
  0.62800000000000000        6.0974148867964502        6.4149225600922009        4.6410424176342939        3.5756706854101332        2.8969475836209444     
  0.62900000000000000        6.1113498210629622        6.4263322465239758        4.6490439352888453        3.5817777024604482        2.9018751395799920     
  0.63000000000000000        6.1252881326375181        6.4377419352252554        4.6570454529576581        3.5878847195117305        2.9068026955392523     
  0.63100000000000001        6.1392298043330049        6.4491516261545208        4.6650469706403577        3.5939917365639511        2.9117302514987187     
  0.63200000000000001        6.1531748190497551        6.4605613192710170        4.6730484883365788        3.6000987536170816        2.9166578074583858     
  0.63300000000000001        6.1671231597751062        6.4719710145347324        4.6810500060459672        3.6062057706710937        2.9215853634182452     
  0.63400000000000001        6.1810748095829355        6.4833807119063849        4.6890515237681765        3.6123127877259615        2.9265129193782919     
  0.63500000000000001        6.1950297516332622        6.4947904113474157        4.6970530415028708        3.6184198047816589        2.9314404753385195     
  0.63600000000000001        6.2089879691717682        6.5062001128199691        4.7050545592497226        3.6245268218381610        2.9363680312989215     
  0.63700000000000001        6.2229494455293715        6.5176098162868801        4.7130560770084111        3.6306338388954429        2.9412955872594932     
  0.63800000000000001        6.2369141641218047        6.5290195217116658        4.7210575947786264        3.6367408559534820        2.9462231432202284     
  0.63900000000000001        6.2508821084491846        6.5404292290585113        4.7290591125600656        3.6428478730122542        2.9511506991811225     
  0.64000000000000001        6.2648532620955644        6.5518389382922546        4.7370606303524339        3.6489548900717392        2.9560782551421698     
  0.64100000000000001        6.2788276087285242        6.5632486493783793        4.7450621481554451        3.6550619071319130        2.9610058111033655     
  0.64200000000000002        6.2928051320987386        6.5746583622829977        4.7530636659688197        3.6611689241927570        2.9659333670647055     
  0.64300000000000002        6.3067858160395538        6.5860680769728441        4.7610651837922857        3.6672759412542497        2.9708609230261840     
  0.64400000000000002        6.3207696444665808        6.5974777934152620        4.7690667016255759        3.6733829583163713        2.9757884789877971     
  0.64500000000000002        6.3347566013772534        6.6088875115781898        4.7770682194684362        3.6794899753791035        2.9807160349495403     
  0.64600000000000002        6.3487466708504146        6.6202972314301540        4.7850697373206126        3.6855969924424263        2.9856435909114092     
  0.64700000000000002        6.3627398370459236        6.6317069529402559        4.7930712551818599        3.6917040095063238        2.9905711468734002     
  0.64800000000000002        6.3767360842042393        6.6431166760781650        4.8010727730519420        3.6978110265707778        2.9954987028355089     
  0.64900000000000002        6.3907353966459937        6.6545264008141007        4.8090742909306252        3.7039180436357722        3.0004262587977322     
  0.65000000000000002        6.4047377587715895        6.6659361271188313        4.8170758088176848        3.7100250607012888        3.0053538147600656     
  0.65100000000000002        6.4187431550607990        6.6773458549636580        4.8250773267129015        3.7161320777673135        3.0102813707225060     
  0.65200000000000002        6.4327515700723659        6.6887555843204067        4.8330788446160593        3.7222390948338306        3.0152089266850495     
  0.65300000000000002        6.4467629884435915        6.7001653151614216        4.8410803625269514        3.7283461119008252        3.0201364826476933     
  0.65400000000000003        6.4607773948899307        6.7115750474595481        4.8490818804453726        3.7344531289682825        3.0250640386104339     
  0.65500000000000003        6.4747947742046250        6.7229847811881305        4.8570833983711266        3.7405601460361875        3.0299915945732674     
  0.65600000000000003        6.4888151112582753        6.7343945163210028        4.8650849163040197        3.7466671631045290        3.0349191505361923     
  0.65700000000000003        6.5028383909984546        6.7458042528324746        4.8730864342438673        3.7527741801732919        3.0398467064992047     
  0.65800000000000003        6.5168645984493274        6.7572139906973279        4.8810879521904829        3.7588811972424643        3.0447742624623011     
  0.65900000000000003        6.5308937187112486        6.7686237298908036        4.8890894701436922        3.7649882143120341        3.0497018184254805     
  0.66000000000000003        6.5449257369603844        6.7800334703885996        4.8970909881033204        3.7710952313819881        3.0546293743887398     
  0.66100000000000003        6.5589606384483261        6.7914432121668531        4.9050925060691979        3.7772022484523160        3.0595569303520751     
  0.66200000000000003        6.5729984085016939        6.8028529552021384        4.9130940240411629        3.7833092655230054        3.0644844863154850     
  0.66300000000000003        6.5870390325217762        6.8142626994714632        4.9210955420190539        3.7894162825940452        3.0694120422789672     
  0.66400000000000003        6.6010824959841310        6.8256724449522537        4.9290970600027162        3.7955232996654265        3.0743395982425188     
  0.66500000000000004        6.6151287844382267        6.8370821916223461        4.9370985779919980        3.8016303167371381        3.0792671542061374     
  0.66600000000000004        6.6291778835070412        6.8484919394599846        4.9451000959867519        3.8077373338091696        3.0841947101698217     
  0.66700000000000004        6.6432297788866936        6.8599016884438102        4.9531016139868340        3.8138443508815114        3.0891222661335691     
  0.66800000000000004        6.6572844563461082        6.8713114385528566        4.9611031319921040        3.8199513679541544        3.0940498220973773     
  0.66900000000000004        6.6713419017265938        6.8827211897665403        4.9691046500024258        3.8260583850270895        3.0989773780612451     
  0.67000000000000004        6.6854021009415039        6.8941309420646517        4.9771061680176691        3.8321654021003075        3.1039049340251692     
  0.67100000000000004        6.6994650399758626        6.9055406954273550        4.9851076860377015        3.8382724191737996        3.1088324899891493     
  0.67200000000000004        6.7135307048860096        6.9169504498351753        4.9931092040623986        3.8443794362475585        3.1137600459531831     
  0.67300000000000004        6.7275990817992186        6.9283602052689917        5.0011107220916378        3.8504864533215759        3.1186876019172685     
  0.67400000000000004        6.7416701569133561        6.9397699617100388        5.0091122401252983        3.8565934703958433        3.1236151578814035     
  0.67500000000000004        6.7557439164965123        6.9511797191398861        5.0171137581632665        3.8627004874703532        3.1285427138455875     
  0.67600000000000005        6.7698203468866414        6.9625894775404511        5.0251152762054279        3.8688075045451003        3.1334702698098176     
  0.67700000000000005        6.7838994344912109        6.9739992368939721        5.0331167942516730        3.8749145216200738        3.1383978257740939     
  0.67800000000000005        6.7979811657868439        6.9854089971830176        5.0411183123018954        3.8810215386952702        3.1433253817384141     
  0.67900000000000005        6.8120655273189827        6.9968187583904733        5.0491198303559877        3.8871285557706798        3.1482529377027766     
  0.68000000000000005        6.8261525057015104        7.0082285204995403        5.0571213484138502        3.8932355728462982        3.1531804936671799     
  0.68100000000000005        6.8402420876164172        7.0196382834937223        5.0651228664753845        3.8993425899221186        3.1581080496316236     
  0.68200000000000005        6.8543342598134842        7.0310480473568289        5.0731243845404936        3.9054496069981348        3.1630356055961051     
  0.68300000000000005        6.8684290091098781        7.0424578120729651        5.0811259026090836        3.9115566240743407        3.1679631615606247     
  0.68400000000000005        6.8825263223898485        7.0538675776265274        5.0891274206810628        3.9176636411507317        3.1728907175251799     
  0.68500000000000005        6.8966261866043794        7.0652773440021939        5.0971289387563425        3.9237706582273009        3.1778182734897702     
  0.68600000000000005        6.9107285887708514        7.0766871111849259        5.1051304568348366        3.9298776753040436        3.1827458294543942     
  0.68700000000000006        6.9248335159727041        7.0880968791599610        5.1131319749164597        3.9359846923809534        3.1876733854190511     
  0.68800000000000006        6.9389409553590884        7.0995066479128042        5.1211334930011301        3.9420917094580257        3.1926009413837386     
  0.68900000000000006        6.9530508941445550        7.1109164174292268        5.1291350110887679        3.9481987265352578        3.1975284973484577     
  0.69000000000000006        6.9671633196086802        7.1223261876952622        5.1371365291792959        3.9543057436126423        3.2024560533132060     
  0.69100000000000006        6.9812782190957989        7.1337359586971951        5.1451380472726358        3.9604127606901747        3.2073836092779833     
  0.69200000000000006        6.9953955800146090        7.1451457304215653        5.1531395653687158        3.9665197777678518        3.2123111652427885     
  0.69300000000000006        7.0095153898378788        7.1565555028551548        5.1611410834674629        3.9726267948456679        3.2172387212076199     
  0.69400000000000006        7.0236376361021389        7.1679652759849928        5.1691426015688080        3.9787338119236200        3.2221662771724775     
  0.69500000000000006        7.0377623064073136        7.1793750497983391        5.1771441196726835        3.9848408290017034        3.2270938331373600     
  0.69600000000000006        7.0518893884164147        7.1907848242826926        5.1851456377790210        3.9909478460799139        3.2320213891022673     
  0.69700000000000006        7.0660188698552453        7.2021945994257770        5.1931471558877567        3.9970548631582474        3.2369489450671973     
  0.69800000000000006        7.0801507385120352        7.2136043752155432        5.2011486739988282        4.0031618802367017        3.2418765010321504     
  0.69900000000000007        7.0942849822371858        7.2250141516401607        5.2091501921121726        4.0092688973152724        3.2468040569971253     
  0.70000000000000007        7.1084215889428828        7.2364239286880165        5.2171517102277312        4.0153759143939549        3.2517316129621228     
  0.70100000000000007        7.1225605466028385        7.2478337063477083        5.2251532283454472        4.0214829314727467        3.2566591689271398     
  0.70200000000000007        7.1367018432519291        7.2592434846080458        5.2331547464652628        4.0275899485516460        3.2615867248921768     
  0.70300000000000007        7.1508454669859383        7.2706532634580352        5.2411562645871221        4.0336969656306465        3.2665142808572334     
  0.70399999999999996        7.1649914059612057        7.2820630428868967        5.2491577827109728        4.0398039827097474        3.2714418368223077     
  0.70499999999999996        7.1791396483943402        7.2934728228840386        5.2571593008367605        4.0459109997889442        3.2763693927874007     
  0.70599999999999996        7.1932901825619009        7.3048826034390650        5.2651608189644366        4.0520180168682343        3.2812969487525114     
  0.70699999999999996        7.2074429968000917        7.3162923845417698        5.2731623370939511        4.0581250339476167        3.2862245047176386     
  0.70799999999999996        7.2215980795044823        7.3277021661821369        5.2811638552252553        4.0642320510270862        3.2911520606827827     
  0.70899999999999996        7.2357554191296742        7.3391119483503253        5.2891653733583013        4.0703390681066409        3.2960796166479431     
  0.70999999999999996        7.2499150041890061        7.3505217310366833        5.2971668914930463        4.0764460851862792        3.3010071726131178     
  0.71099999999999997        7.2640768232542792        7.3619315142317303        5.3051684096294416        4.0825531022659982        3.3059347285783076     
  0.71199999999999997        7.2782408649554329        7.3733412979261628        5.3131699277674471        4.0886601193457937        3.3108622845435129     
  0.71299999999999997        7.2924071179802636        7.3847510821108449        5.3211714459070194        4.0947671364256655        3.3157898405087303     
  0.71399999999999997        7.3065755710741200        7.3961608667768051        5.3291729640481158        4.1008741535056110        3.3207173964739614     
  0.71499999999999997        7.3207462130396257        7.4075706519152416        5.3371744821906999        4.1069811705856267        3.3256449524392062     
  0.71599999999999997        7.3349190327363774        7.4189804375175123        5.3451760003347299        4.1130881876657117        3.3305725084044635     
  0.71699999999999997        7.3490940190806384        7.4303902235751309        5.3531775184801669        4.1191952047458633        3.3355000643697332     
  0.71799999999999997        7.3632711610450921        7.4418000100797679        5.3611790366269769        4.1253022218260806        3.3404276203350136     
  0.71899999999999997        7.3774504476585303        7.4532097970232467        5.3691805547751228        4.1314092389063601        3.3453551763003064     
  0.71999999999999997        7.3916318680055504        7.4646195843975374        5.3771820729245690        4.1375162559867000        3.3502827322656099     
  0.72099999999999997        7.4058154112262828        7.4760293721947608        5.3851835910752817        4.1436232730670994        3.3552102882309240     
  0.72199999999999998        7.4200010665161624        7.4874391604071784        5.3931851092272272        4.1497302901475566        3.3601378441962493     
  0.72299999999999998        7.4341888231255489        7.4988489490271979        5.4011866273803735        4.1558373072280697        3.3650654001615847     
