  t                         w1                        w2                        w3                        w4                        w5
  0.26400000000000001        1.4132949913421753        3.7359033639142538        4.2265934171548931        4.4393991757977558        4.5599086465296876     
  0.26500000000000001        1.4158907095836670        3.7365380856462012        4.2267411732898150        4.4394690510109109        4.5599557893665299     
  0.26600000000000001        1.4184734025032015        3.7371616888326074        4.2268852877201732        4.4395369887186868        4.5600015425574565     
  0.26700000000000002        1.4210431354433402        3.7377743687800287        4.2270258500590607        4.4396030426443742        4.5600459470655448     
  0.26800000000000002        1.4235999734189364        3.7383763173498048        4.2271629477165780        4.4396672650216251        4.5600890426463820     
  0.26900000000000002        1.4261439811187770        3.7389677230189671        4.2272966659539728        4.4397297066357506        4.5601308678836734     
  0.27000000000000002        1.4286752229072188        3.7395487709400803        4.2274270879364666        4.4397904168638851        4.5601714602237733     
  0.27100000000000002        1.4311937628258147        3.7401196429999839        4.2275542947846976        4.4398494437140279        4.5602108560092214     
  0.27200000000000002        1.4336996645949325        3.7406808232624962        4.2276783656250432        4.4399068338630103        4.5602490905112747     
  0.27300000000000002        1.4361929916153657        3.7412321798482990        4.2277993776385596        4.4399626326934039        4.5602861979614842     
  0.27400000000000002        1.4386738069699359        3.7417738845996760        4.2279174061088156        4.4400168843294123        4.5603222115823492     
  0.27500000000000002        1.4411421734250871        3.7423061063541403        4.2280325244685191        4.4400696316717561        4.5603571636170583     
  0.27600000000000002        1.4435981534324731        3.7428290109969562        4.2281448043449954        4.4401209164316056        4.5603910853583551     
  0.27700000000000002        1.4460418091305343        3.7433427615127535        4.2282543156045627        4.4401707791635578        4.5604240071765565     
  0.27800000000000002        1.4484732023460702        3.7438475180362367        4.2283611373394177        4.4402192592977103        4.5604559585467426     
  0.27900000000000003        1.4508923945958005        3.7443434379020069        4.2284653565675070        4.4402663951708394        4.5604869680751463     
  0.28000000000000003        1.4532994470879206        3.7448306756935170        4.2285670366939092        4.4403122240567185        4.5605170635247685     
  0.28100000000000003        1.4556944207236497        3.7453093832911577        4.2286662395789625        4.4403567821955869        4.5605462718402245     
  0.28200000000000003        1.4580773760987684        3.7457797099195198        4.2287630255758932        4.4404001048228166        4.5605746191718790     
  0.28300000000000003        1.4604483735051510        3.7462418021938340        4.2288574535675396        4.4404422261967671        4.5606021308992517     
  0.28400000000000003        1.4628074729322900        3.7466958041655647        4.2289495810021736        4.4404831796258817        4.5606288316537391     
  0.28500000000000003        1.4651547340688111        3.7471418573672501        4.2290394639284488        4.4405229974950240        4.5606547453406732     
  0.28600000000000003        1.4674902163039831        3.7475801008565330        4.2291271570295015        4.4405617112910889        4.5606798951607175     
  0.28700000000000003        1.4698139787292184        3.7480106712594243        4.2292127136562208        4.4405993516278990        4.5607043036306454     
  0.28800000000000003        1.4721260801395664        3.7484337028128198        4.2292961858596998        4.4406359482704154        4.5607279926034900     
  0.28899999999999998        1.4744265790352000        3.7488493274062606        4.2293776244229084        4.4406715301582720        4.5607509832881208     
  0.28999999999999998        1.4767155336228939        3.7492576746229793        4.2294570788915919        4.4407061254286671        4.5607732962682208     
  0.29099999999999998        1.4789930018174959        3.7496588717802148        4.2295345976044016        4.4407397614386035        4.5607949515207240     
  0.29199999999999998        1.4812590412433906        3.7500530439688333        4.2296102277223158        4.4407724647865310        4.5608159684336966     
  0.29299999999999998        1.4835137092359558        3.7504403140922458        4.2296840152573223        4.4408042613333736        4.5608363658236968     
  0.29399999999999998        1.4857570628430123        3.7508208029046486        4.2297560051004170        4.4408351762229810        4.5608561619526196     
