t	v	
0.005770	0.120722	
0.005780	0.119981	
0.005790	0.117732	
0.005800	0.114030	
0.005810	0.108943	
0.005820	0.102557	
0.005830	0.095011	
0.005840	0.086362	
0.005850	0.076739	
0.005860	0.066285	
0.005870	0.055153	
0.005880	0.043513	
0.005890	0.031514	
0.005900	0.019333	
0.005910	0.007194	
0.005920	-0.004731	
0.005930	-0.016373	
0.005940	-0.027637	
0.005950	-0.038377	
0.005960	-0.048439	
0.005970	-0.057737	
0.005980	-0.066166	
0.005990	-0.073637	
0.006000	-0.080070	
0.006010	-0.085399	
0.006020	-0.089573	
0.006030	-0.092554	
0.006040	-0.094322	
0.006050	-0.094869	
0.006060	-0.094205	
0.006070	-0.092354	
0.006080	-0.089357	
0.006090	-0.085267	
0.006100	-0.080153	
0.006110	-0.074095	
0.006120	-0.067187	
0.006130	-0.059532	
0.006140	-0.051244	
0.006150	-0.042454	
0.006160	-0.033270	
0.006170	-0.023824	
0.006180	-0.014261	
0.006190	-0.004753	
0.006200	0.004577	
0.006210	0.013654	
0.006220	0.022424	
0.006230	0.030774	
0.006240	0.038604	
0.006250	0.045823	
0.006260	0.052330	
0.006270	0.058076	
0.006280	0.063001	
0.006290	0.067056	
0.006300	0.070203	
0.006310	0.072416	
0.006320	0.073678	
0.006330	0.073989	
0.006340	0.073358	
0.006350	0.071806	
0.006360	0.069367	
0.006370	0.066085	
0.006380	0.062015	
0.006390	0.057221	
0.006400	0.051779	
0.006410	0.045782	
0.006420	0.039303	
0.006430	0.032432	
0.006440	0.025267	
0.006450	0.017912	
0.006460	0.010492	
0.006470	0.003127	
0.006480	-0.004094	
0.006490	-0.011086	
0.006500	-0.017834	
0.006510	-0.024250	
0.006520	-0.030259	
0.006530	-0.035791	
0.006540	-0.040783	
0.006550	-0.045180	
0.006560	-0.048917	
0.006570	-0.051977	
0.006580	-0.054332	
0.006590	-0.055963	
0.006600	-0.056862	
0.006610	-0.057027	
0.006620	-0.056467	
0.006630	-0.055202	
0.006640	-0.053257	
0.006650	-0.050669	
0.006660	-0.047482	
0.006670	-0.043762	
0.006680	-0.039547	
0.006690	-0.034901	
0.006700	-0.029889	
0.006710	-0.024584	
0.006720	-0.019062	
0.006730	-0.013407	
0.006740	-0.007718	
0.006750	-0.002075	
0.006760	0.003454	
0.006770	0.008801	
0.006780	0.013936	
0.006790	0.018814	
0.006800	0.023376	
0.006810	0.027571	
0.006820	0.031350	
0.006830	0.034672	
0.006840	0.037503	
0.006850	0.039815	
0.006860	0.041587	
0.006870	0.042805	
0.006880	0.043461	
0.006890	0.043558	
0.006900	0.043102	
0.006910	0.042108	
0.006920	0.040597	
0.006930	0.038597	
0.006940	0.036141	
0.006950	0.033267	
0.006960	0.030020	
0.006970	0.026447	
0.006980	0.022600	
0.006990	0.018536	
0.007000	0.014315	
0.007010	0.010007	
0.007020	0.005681	
0.007030	0.001392	
0.007040	-0.002807	
0.007050	-0.006867	
0.007060	-0.010739	
0.007070	-0.014412	
0.007080	-0.017843	
0.007090	-0.020993	
0.007100	-0.023827	
0.007110	-0.026314	
0.007120	-0.028428	
0.007130	-0.030150	
0.007140	-0.031462	
0.007150	-0.032355	
0.007160	-0.032826	
0.007170	-0.032873	
0.007180	-0.032504	
0.007190	-0.031730	
0.007200	-0.030568	
0.007210	-0.029038	
0.007220	-0.027166	
0.007230	-0.024982	
0.007240	-0.022519	
0.007250	-0.019814	
0.007260	-0.016908	
0.007270	-0.013843	
0.007280	-0.010669	
0.007290	-0.007440	
0.007300	-0.004200	
0.007310	-0.000988	
0.007320	0.002157	
0.007330	0.005195	
0.007340	0.008094	
0.007350	0.010819	
0.007360	0.013360	
0.007370	0.015691	
0.007380	0.017785	
0.007390	0.019620	
0.007400	0.021176	
0.007410	0.022440	
0.007420	0.023400	
0.007430	0.024048	
0.007440	0.024382	
0.007450	0.024402	
0.007460	0.024114	
0.007470	0.023526	
0.007480	0.022651	
0.007490	0.021504	
0.007500	0.020106	
0.007510	0.018478	
0.007520	0.016646	
0.007530	0.014637	
0.007540	0.012483	
0.007550	0.010220	
0.007560	0.007885	
0.007570	0.005511	
0.007580	0.003127	
0.007590	0.000763	
0.007600	-0.001551	
0.007610	-0.003788	
0.007620	-0.005922	
0.007630	-0.007929	
0.007640	-0.009787	
0.007650	-0.011480	
0.007660	-0.012999	
0.007670	-0.014328	
0.007680	-0.015454	
0.007690	-0.016365	
0.007700	-0.017055	
0.007710	-0.017518	
0.007720	-0.017752	
0.007730	-0.017758	
0.007740	-0.017540	
0.007750	-0.017105	
0.007760	-0.016462	
0.007770	-0.015623	
0.007780	-0.014602	
0.007790	-0.013416	
0.007800	-0.012084	
0.007810	-0.010629	
0.007820	-0.009077	
0.007830	-0.007451	
0.007840	-0.005772	
0.007850	-0.004064	
0.007860	-0.002347	
0.007870	-0.000644	
0.007880	0.001025	
0.007890	0.002639	
0.007900	0.004180	
0.007910	0.005631	
0.007920	0.006975	
0.007930	0.008198	
0.007940	0.009289	
0.007950	0.010236	
0.007960	0.011032	
0.007970	0.011675	
0.007980	0.012160	
0.007990	0.012483	
0.008000	0.012642	
0.008010	0.012640	
0.008020	0.012479	
0.008030	0.012165	
0.008040	0.011703	
0.008050	0.011103	
0.008060	0.010379	
0.008070	0.009543	
0.008080	0.008610	
0.008090	0.007592	
0.008100	0.006505	
0.008110	0.005363	
0.008120	0.004184	
0.008130	0.002981	
0.008140	0.001771	
0.008150	0.000570	
0.008160	-0.000609	
0.008170	-0.001751	
0.008180	-0.002842	
0.008190	-0.003871	
0.008200	-0.004825	
0.008210	-0.005696	
0.008220	-0.006474	
0.008230	-0.007151	
0.008240	-0.007723	
0.008250	-0.008184	
0.008260	-0.008531	
0.008270	-0.008763	
0.008280	-0.008880	
0.008290	-0.008883	
0.008300	-0.008775	
0.008310	-0.008560	
0.008320	-0.008244	
0.008330	-0.007833	
0.008340	-0.007335	
0.008350	-0.006757	
0.008360	-0.006109	
0.008370	-0.005401	
0.008380	-0.004644	
0.008390	-0.003847	
0.008400	-0.003023	
0.008410	-0.002181	
0.008420	-0.001333	
0.008430	-0.000490	
0.008440	0.000339	
0.008450	0.001143	
0.008460	0.001912	
0.008470	0.002638	
0.008480	0.003313	
0.008490	0.003930	
0.008500	0.004483	
0.008510	0.004966	
0.008520	0.005375	
0.008530	0.005706	
0.008540	0.005958	
0.008550	0.006129	
0.008560	0.006220	
0.008570	0.006231	
0.008580	0.006163	
0.008590	0.006021	
0.008600	0.005807	
0.008610	0.005525	
0.008620	0.005182	
0.008630	0.004783	
0.008640	0.004334	
0.008650	0.003842	
0.008660	0.003314	
0.008670	0.002758	
0.008680	0.002182	
0.008690	0.001593	
0.008700	0.000998	
0.008710	0.000406	
0.008720	-0.000176	
0.008730	-0.000741	
0.008740	-0.001284	
0.008750	-0.001796	
0.008760	-0.002274	
0.008770	-0.002711	
0.008780	-0.003103	
0.008790	-0.003447	
0.008800	-0.003740	
0.008810	-0.003978	
0.008820	-0.004161	
0.008830	-0.004287	
0.008840	-0.004356	
0.008850	-0.004370	
0.008860	-0.004328	
0.008870	-0.004234	
0.008880	-0.004089	
0.008890	-0.003897	
0.008900	-0.003661	
0.008910	-0.003385	
0.008920	-0.003074	
0.008930	-0.002732	
0.008940	-0.002364	
0.008950	-0.001976	
0.008960	-0.001574	
0.008970	-0.001161	
0.008980	-0.000745	
0.008990	-0.000329	
0.009000	0.000080	
0.009010	0.000478	
0.009020	0.000860	
0.009030	0.001222	
0.009040	0.001559	
0.009050	0.001869	
0.009060	0.002148	
0.009070	0.002392	
0.009080	0.002601	
0.009090	0.002773	
0.009100	0.002905	
0.009110	0.002998	
0.009120	0.003051	
0.009130	0.003064	
0.009140	0.003039	
0.009150	0.002977	
0.009160	0.002879	
0.009170	0.002748	
0.009180	0.002586	
0.009190	0.002395	
0.009200	0.002179	
0.009210	0.001942	
0.009220	0.001686	
0.009230	0.001415	
0.009240	0.001134	
0.009250	0.000845	
0.009260	0.000554	
0.009270	0.000262	
0.009280	-0.000025	
0.009290	-0.000305	
0.009300	-0.000575	
0.009310	-0.000830	
0.009320	-0.001069	
0.009330	-0.001288	
0.009340	-0.001486	
0.009350	-0.001660	
0.009360	-0.001809	
0.009370	-0.001932	
0.009380	-0.002028	
0.009390	-0.002096	
0.009400	-0.002136	
0.009410	-0.002149	
0.009420	-0.002134	
0.009430	-0.002093	
0.009440	-0.002027	
0.009450	-0.001937	
0.009460	-0.001826	
0.009470	-0.001694	
0.009480	-0.001545	
0.009490	-0.001380	
0.009500	-0.001202	
0.009510	-0.001013	
0.009520	-0.000816	
0.009530	-0.000615	
0.009540	-0.000410	
0.009550	-0.000206	
0.009560	-0.000004	
0.009570	0.000193	
0.009580	0.000383	
0.009590	0.000563	
0.009600	0.000732	
0.009610	0.000887	
0.009620	0.001027	
0.009630	0.001151	
0.009640	0.001258	
0.009650	0.001346	
0.009660	0.001415	
0.009670	0.001465	
0.009680	0.001495	
0.009690	0.001506	
0.009700	0.001498	
0.009710	0.001471	
0.009720	0.001427	
0.009730	0.001366	
0.009740	0.001289	
0.009750	0.001198	
0.009760	0.001095	
0.009770	0.000980	
0.009780	0.000856	
0.009790	0.000725	
0.009800	0.000587	
0.009810	0.000446	
0.009820	0.000303	
0.009830	0.000160	
0.009840	0.000018	
0.009850	-0.000121	
0.009860	-0.000255	
0.009870	-0.000382	
0.009880	-0.000501	
0.009890	-0.000611	
0.009900	-0.000710	
0.009910	-0.000798	
0.009920	-0.000874	
0.009930	-0.000938	
0.009940	-0.000988	
0.009950	-0.001024	
0.009960	-0.001047	
0.009970	-0.001056	
0.009980	-0.001051	
0.009990	-0.001034	
